Time,Displacement,Force
"14.9800","5.9591","0.0028"
"15.0000","5.9676","0.0028"
"15.0200","5.9764","0.0028"
"15.0400","5.9853","0.0028"
"15.0600","5.9934","0.0028"
"15.0800","6.0006","0.0028"
"15.1000","6.0077","0.0028"
"15.1200","6.0156","0.0028"
"15.1400","6.0240","0.0028"
"15.1600","6.0325","0.0028"
"15.1800","6.0405","0.0028"
"15.2000","6.0477","0.0028"
"15.2200","6.0547","0.0028"
"15.2400","6.0624","0.0029"
"15.2600","6.0711","0.0028"
"15.2800","6.0797","0.0028"
"15.3000","6.0884","0.0028"
"15.3200","6.0964","0.0028"
"15.3400","6.1040","0.0028"
"15.3600","6.1118","0.0029"
"15.3800","6.1202","0.0028"
"15.4000","6.1284","0.0028"
"15.4200","6.1367","0.0028"
"15.4400","6.1450","0.0028"
"15.4600","6.1526","0.0028"
"15.4800","6.1600","0.0028"
"15.5000","6.1677","0.0029"
"15.5200","6.1760","0.0028"
"15.5400","6.1845","0.0029"
"15.5600","6.1933","0.0028"
"15.5800","6.2015","0.0028"
"15.6000","6.2088","0.0028"
"15.6200","6.2160","0.0029"
"15.6400","6.2239","0.0029"
"15.6600","6.2322","0.0028"
"15.6800","6.2405","0.0029"
"15.7000","6.2485","0.0028"
"15.7200","6.2558","0.0028"
"15.7400","6.2630","0.0029"
"15.7600","6.2711","0.0029"
"15.7800","6.2801","0.0028"
"15.8000","6.2888","0.0029"
"15.8200","6.2972","0.0028"
"15.8400","6.3047","0.0028"
"15.8600","6.3119","0.0029"
"15.8800","6.3193","0.0029"
"15.9000","6.3274","0.0029"
"15.9200","6.3356","0.0029"
"15.9400","6.3437","0.0029"
"15.9600","6.3521","0.0029"
"15.9800","6.3600","0.0029"
"16.0000","6.3676","0.0029"
"16.0200","6.3753","0.0029"
"16.0400","6.3835","0.0029"
"16.0600","6.3919","0.0029"
"16.0800","6.4007","0.0028"
"16.1000","6.4088","0.0028"
"16.1200","6.4161","0.0029"
"16.1400","6.4234","0.0029"
"16.1600","6.4315","0.0029"
"16.1800","6.4401","0.0029"
"16.2000","6.4487","0.0029"
"16.2200","6.4570","0.0028"
"16.2400","6.4644","0.0029"
"16.2600","6.4715","0.0029"
"16.2800","6.4794","0.0029"
"16.3000","6.4882","0.0029"
"16.3200","6.4971","0.0029"
"16.3400","6.5056","0.0029"
"16.3600","6.5131","0.0029"
"16.3800","6.5201","0.0029"
"16.4000","6.5273","0.0029"
