Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0001"
"0.0200","0.0000","0.0001"
"0.0400","0.0005","0.0001"
"0.0600","0.0025","0.0002"
"0.0800","0.0088","0.0002"
"0.1000","0.0198","0.0002"
"0.1200","0.0322","0.0001"
"0.1400","0.0435","0.0001"
"0.1600","0.0530","0.0002"
"0.1800","0.0617","0.0002"
"0.2000","0.0710","0.0002"
"0.2200","0.0810","0.0002"
"0.2400","0.0911","0.0002"
"0.2600","0.1010","0.0002"
"0.2800","0.1100","0.0002"
"0.3000","0.1191","0.0002"
"0.3200","0.1290","0.0002"
"0.3400","0.1395","0.0002"
"0.3600","0.1501","0.0002"
"0.3800","0.1595","0.0002"
"0.4000","0.1685","0.0003"
"0.4200","0.1782","0.0003"
"0.4400","0.1887","0.0003"
"0.4600","0.1994","0.0003"
"0.4800","0.2090","0.0003"
"0.5000","0.2177","0.0003"
"0.5200","0.2274","0.0003"
"0.5400","0.2380","0.0003"
"0.5600","0.2487","0.0003"
"0.5800","0.2586","0.0003"
"0.6000","0.2680","0.0003"
"0.6200","0.2780","0.0004"
"0.6400","0.2886","0.0003"
"0.6600","0.2993","0.0004"
"0.6800","0.3096","0.0004"
"0.7000","0.3191","0.0004"
"0.7200","0.3284","0.0004"
"0.7400","0.3382","0.0004"
"0.7600","0.3484","0.0004"
"0.7800","0.3586","0.0004"
"0.8000","0.3681","0.0004"
"0.8200","0.3775","0.0004"
"0.8400","0.3878","0.0004"
"0.8600","0.3987","0.0004"
"0.8800","0.4095","0.0004"
"0.9000","0.4190","0.0004"
"0.9200","0.4280","0.0005"
"0.9400","0.4379","0.0005"
"0.9600","0.4483","0.0005"
"0.9800","0.4588","0.0004"
"1.0000","0.4685","0.0005"
"1.0200","0.4780","0.0005"
"1.0400","0.4880","0.0005"
"1.0600","0.4983","0.0005"
"1.0800","0.5088","0.0005"
"1.1000","0.5188","0.0005"
"1.1200","0.5280","0.0005"
"1.1400","0.5373","0.0005"
"1.1600","0.5474","0.0005"
"1.1800","0.5580","0.0005"
"1.2000","0.5685","0.0005"
"1.2200","0.5783","0.0005"
"1.2400","0.5881","0.0005"
"1.2600","0.5987","0.0005"
"1.2800","0.6096","0.0005"
"1.3000","0.6198","0.0005"
"1.3200","0.6288","0.0005"
"1.3400","0.6377","0.0006"
"1.3600","0.6477","0.0005"
"1.3800","0.6583","0.0006"
"1.4000","0.6688","0.0006"
"1.4200","0.6785","0.0006"
"1.4400","0.6881","0.0006"
"1.4600","0.6984","0.0006"
"1.4800","0.7088","0.0006"
"1.5000","0.7191","0.0006"
