Time,Displacement,Force
(s),(mm),(kN)
"0.0000","-0.1818","0.0000"
"0.0200","-0.1818","0.0000"
"0.0400","-0.1813","0.0000"
"0.0600","-0.1803","0.0000"
"0.0800","-0.1782","0.0000"
"0.1000","-0.1736","0.0001"
"0.1200","-0.1649","0.0000"
"0.1400","-0.1537","0.0000"
"0.1600","-0.1424","0.0000"
"0.1800","-0.1325","0.0000"
"0.2000","-0.1236","0.0000"
"0.2200","-0.1142","0.0000"
"0.2400","-0.1040","0.0000"
"0.2600","-0.0934","0.0000"
"0.2800","-0.0836","0.0000"
"0.3000","-0.0746","0.0000"
"0.3200","-0.0651","0.0000"
"0.3400","-0.0547","0.0000"
"0.3600","-0.0441","0.0000"
"0.3800","-0.0341","0.0000"
"0.4000","-0.0248","0.0000"
"0.4200","-0.0155","0.0000"
"0.4400","-0.0056","0.0000"
"0.4600","0.0045","0.0000"
"0.4800","0.0150","0.0000"
"0.5000","0.0251","0.0000"
"0.5200","0.0346","0.0000"
"0.5400","0.0444","0.0000"
"0.5600","0.0545","0.0000"
"0.5800","0.0651","0.0000"
"0.6000","0.0751","0.0000"
"0.6200","0.0843","0.0000"
"0.6400","0.0938","0.0000"
"0.6600","0.1041","0.0000"
"0.6800","0.1148","0.0000"
"0.7000","0.1249","0.0000"
"0.7200","0.1340","0.0000"
"0.7400","0.1435","0.0000"
"0.7600","0.1540","0.0000"
"0.7800","0.1647","0.0000"
"0.8000","0.1748","0.0000"
"0.8200","0.1843","0.0000"
"0.8400","0.1940","0.0001"
"0.8600","0.2043","0.0000"
"0.8800","0.2148","0.0001"
"0.9000","0.2253","0.0000"
"0.9200","0.2351","0.0001"
"0.9400","0.2446","0.0001"
"0.9600","0.2547","0.0001"
"0.9800","0.2652","0.0001"
"1.0000","0.2759","0.0001"
"1.0200","0.2855","0.0001"
"1.0400","0.2945","0.0001"
"1.0600","0.3041","0.0001"
"1.0800","0.3144","0.0001"
"1.1000","0.3251","0.0001"
"1.1200","0.3351","0.0001"
"1.1400","0.3444","0.0001"
"1.1600","0.3544","0.0001"
"1.1800","0.3649","0.0001"
"1.2000","0.3752","0.0001"
"1.2200","0.3848","0.0001"
"1.2400","0.3940","0.0001"
"1.2600","0.4039","0.0001"
"1.2800","0.4144","0.0001"
"1.3000","0.4249","0.0001"
"1.3200","0.4350","0.0001"
"1.3400","0.4446","0.0001"
"1.3600","0.4539","0.0002"
"1.3800","0.4638","0.0002"
"1.4000","0.4742","0.0002"
"1.4200","0.4847","0.0002"
"1.4400","0.4946","0.0002"
"1.4600","0.5039","0.0002"
"1.4800","0.5140","0.0002"
"1.5000","0.5247","0.0002"
"1.5200","0.5356","0.0002"
"1.5400","0.5454","0.0002"
"1.5600","0.5547","0.0002"
"1.5800","0.5647","0.0002"
"1.6000","0.5750","0.0002"
"1.6200","0.5852","0.0002"
"1.6400","0.5947","0.0002"
"1.6600","0.6039","0.0003"
"1.6800","0.6139","0.0003"
"1.7000","0.6247","0.0003"
"1.7200","0.6354","0.0003"
"1.7400","0.6455","0.0003"
"1.7600","0.6548","0.0003"
"1.7800","0.6642","0.0003"
"1.8000","0.6742","0.0003"
"1.8200","0.6849","0.0003"
"1.8400","0.6955","0.0003"
"1.8600","0.7049","0.0003"
"1.8800","0.7141","0.0003"
"1.9000","0.7242","0.0003"
"1.9200","0.7349","0.0003"
"1.9400","0.7455","0.0003"
"1.9600","0.7547","0.0003"
"1.9800","0.7636","0.0004"
"2.0000","0.7735","0.0004"
"2.0200","0.7841","0.0004"
"2.0400","0.7947","0.0004"
"2.0600","0.8045","0.0004"
"2.0800","0.8140","0.0004"
"2.1000","0.8243","0.0004"
"2.1200","0.8350","0.0004"
"2.1400","0.8457","0.0004"
"2.1600","0.8559","0.0004"
"2.1800","0.8652","0.0004"
"2.2000","0.8746","0.0004"
"2.2200","0.8845","0.0004"
"2.2400","0.8948","0.0004"
"2.2600","0.9048","0.0004"
"2.2800","0.9142","0.0005"
"2.3000","0.9238","0.0005"
"2.3200","0.9343","0.0005"
"2.3400","0.9453","0.0005"
"2.3600","0.9558","0.0005"
"2.3800","0.9650","0.0005"
"2.4000","0.9742","0.0005"
"2.4200","0.9842","0.0005"
"2.4400","0.9947","0.0005"
"2.4600","1.0050","0.0005"
"2.4800","1.0147","0.0005"
"2.5000","1.0242","0.0005"
"2.5200","1.0344","0.0005"
"2.5400","1.0448","0.0005"
"2.5600","1.0551","0.0005"
"2.5800","1.0648","0.0005"
"2.6000","1.0739","0.0005"
"2.6200","1.0835","0.0005"
"2.6400","1.0938","0.0005"
"2.6600","1.1045","0.0005"
"2.6800","1.1148","0.0005"
"2.7000","1.1245","0.0006"
"2.7200","1.1345","0.0006"
"2.7400","1.1451","0.0006"
"2.7600","1.1560","0.0006"
"2.7800","1.1659","0.0006"
"2.8000","1.1747","0.0006"
"2.8200","1.1839","0.0006"
"2.8400","1.1942","0.0006"
"2.8600","1.2048","0.0006"
"2.8800","1.2150","0.0006"
"2.9000","1.2246","0.0006"
"2.9200","1.2344","0.0006"
"2.9400","1.2448","0.0006"
"2.9600","1.2553","0.0006"
"2.9800","1.2655","0.0006"
"3.0000","1.2749","0.0006"
"3.0200","1.2840","0.0006"
"3.0400","1.2937","0.0006"
"3.0600","1.3040","0.0006"
"3.0800","1.3150","0.0006"
"3.1000","1.3253","0.0006"
"3.1200","1.3347","0.0006"
"3.1400","1.3443","0.0006"
"3.1600","1.3544","0.0006"
"3.1800","1.3649","0.0006"
"3.2000","1.3746","0.0006"
"3.2200","1.3836","0.0007"
"3.2400","1.3930","0.0007"
"3.2600","1.4035","0.0007"
"3.2800","1.4142","0.0007"
"3.3000","1.4246","0.0007"
"3.3200","1.4343","0.0007"
"3.3400","1.4442","0.0007"
"3.3600","1.4547","0.0007"
"3.3800","1.4653","0.0007"
"3.4000","1.4755","0.0007"
"3.4200","1.4849","0.0007"
"3.4400","1.4941","0.0007"
"3.4600","1.5041","0.0007"
"3.4800","1.5148","0.0007"
"3.5000","1.5257","0.0007"
"3.5200","1.5355","0.0007"
"3.5400","1.5446","0.0007"
"3.5600","1.5543","0.0007"
"3.5800","1.5645","0.0007"
"3.6000","1.5751","0.0007"
"3.6200","1.5850","0.0007"
"3.6400","1.5942","0.0007"
"3.6600","1.6040","0.0007"
"3.6800","1.6145","0.0007"
"3.7000","1.6253","0.0007"
"3.7200","1.6353","0.0007"
"3.7400","1.6446","0.0007"
"3.7600","1.6541","0.0007"
"3.7800","1.6642","0.0007"
"3.8000","1.6746","0.0007"
"3.8200","1.6848","0.0007"
"3.8400","1.6944","0.0007"
"3.8600","1.7038","0.0007"
"3.8800","1.7138","0.0007"
