Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.0200","0.0000","0.0000"
"0.0400","0.0005","0.0000"
"0.0600","0.0017","0.0000"
"0.0800","0.0042","0.0000"
"0.1000","0.0093","0.0000"
"0.1200","0.0181","0.0000"
"0.1400","0.0290","0.0000"
"0.1600","0.0403","0.0000"
"0.1800","0.0508","0.0000"
"0.2000","0.0609","0.0000"
"0.2200","0.0703","0.0000"
"0.2400","0.0790","0.0000"
"0.2600","0.0882","0.0000"
"0.2800","0.0985","0.0000"
"0.3000","0.1093","0.0000"
"0.3200","0.1197","0.0000"
"0.3400","0.1290","0.0000"
"0.3600","0.1380","0.0000"
"0.3800","0.1477","0.0000"
"0.4000","0.1579","0.0000"
"0.4200","0.1682","0.0000"
"0.4400","0.1775","0.0000"
"0.4600","0.1866","0.0000"
"0.4800","0.1966","0.0000"
"0.5000","0.2074","0.0000"
"0.5200","0.2181","0.0000"
"0.5400","0.2280","0.0000"
"0.5600","0.2374","0.0000"
"0.5800","0.2475","0.0000"
"0.6000","0.2580","0.0000"
"0.6200","0.2685","0.0000"
"0.6400","0.2786","0.0000"
"0.6600","0.2879","0.0001"
"0.6800","0.2975","0.0001"
"0.7000","0.3078","0.0001"
"0.7200","0.3187","0.0001"
"0.7400","0.3292","0.0001"
"0.7600","0.3385","0.0001"
"0.7800","0.3476","0.0001"
"0.8000","0.3576","0.0001"
"0.8200","0.3682","0.0001"
"0.8400","0.3786","0.0001"
"0.8600","0.3879","0.0001"
"0.8800","0.3972","0.0001"
"0.9000","0.4076","0.0001"
"0.9200","0.4184","0.0001"
"0.9400","0.4288","0.0001"
"0.9600","0.4383","0.0001"
"0.9800","0.4475","0.0002"
"1.0000","0.4573","0.0002"
"1.0200","0.4674","0.0002"
"1.0400","0.4777","0.0002"
"1.0600","0.4876","0.0002"
"1.0800","0.4969","0.0002"
"1.1000","0.5065","0.0002"
"1.1200","0.5168","0.0002"
"1.1400","0.5277","0.0002"
"1.1600","0.5383","0.0002"
"1.1800","0.5478","0.0003"
"1.2000","0.5574","0.0003"
"1.2200","0.5679","0.0003"
"1.2400","0.5788","0.0003"
"1.2600","0.5891","0.0003"
"1.2800","0.5985","0.0003"
"1.3000","0.6081","0.0003"
"1.3200","0.6186","0.0004"
"1.3400","0.6291","0.0004"
"1.3600","0.6390","0.0004"
"1.3800","0.6481","0.0004"
"1.4000","0.6572","0.0004"
"1.4200","0.6670","0.0004"
"1.4400","0.6773","0.0004"
"1.4600","0.6881","0.0005"
"1.4800","0.6985","0.0005"
"1.5000","0.7081","0.0005"
"1.5200","0.7181","0.0005"
"1.5400","0.7284","0.0005"
"1.5600","0.7389","0.0005"
"1.5800","0.7485","0.0006"
"1.6000","0.7574","0.0006"
"1.6200","0.7669","0.0006"
"1.6400","0.7773","0.0006"
"1.6600","0.7880","0.0006"
"1.6800","0.7981","0.0006"
"1.7000","0.8073","0.0007"
"1.7200","0.8169","0.0007"
"1.7400","0.8275","0.0007"
"1.7600","0.8382","0.0007"
"1.7800","0.8483","0.0007"
"1.8000","0.8577","0.0008"
"1.8200","0.8672","0.0008"
"1.8400","0.8776","0.0008"
"1.8600","0.8883","0.0008"
"1.8800","0.8990","0.0008"
"1.9000","0.9087","0.0008"
"1.9200","0.9180","0.0009"
"1.9400","0.9280","0.0009"
"1.9600","0.9386","0.0009"
"1.9800","0.9493","0.0009"
"2.0000","0.9588","0.0009"
"2.0200","0.9678","0.0009"
"2.0400","0.9775","0.0010"
"2.0600","0.9881","0.0010"
"2.0800","0.9988","0.0010"
"2.1000","1.0086","0.0010"
"2.1200","1.0177","0.0010"
"2.1400","1.0276","0.0010"
"2.1600","1.0384","0.0010"
"2.1800","1.0489","0.0010"
"2.2000","1.0585","0.0010"
"2.2200","1.0675","0.0011"
"2.2400","1.0771","0.0011"
"2.2600","1.0874","0.0011"
"2.2800","1.0980","0.0011"
"2.3000","1.1084","0.0011"
"2.3200","1.1181","0.0011"
