Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.0200","0.0001","0.0000"
"0.0400","0.0005","0.0000"
"0.0600","0.0016","0.0000"
"0.0800","0.0040","0.0001"
"0.1000","0.0088","0.0001"
"0.1200","0.0179","0.0001"
"0.1400","0.0290","0.0000"
"0.1600","0.0395","0.0001"
"0.1800","0.0495","0.0001"
"0.2000","0.0598","0.0001"
"0.2200","0.0703","0.0001"
"0.2400","0.0805","0.0001"
"0.2600","0.0895","0.0001"
"0.2800","0.0981","0.0001"
"0.3000","0.1076","0.0001"
"0.3200","0.1179","0.0001"
"0.3400","0.1284","0.0001"
"0.3600","0.1380","0.0001"
"0.3800","0.1471","0.0001"
"0.4000","0.1571","0.0001"
"0.4200","0.1677","0.0001"
"0.4400","0.1784","0.0001"
"0.4600","0.1882","0.0001"
"0.4800","0.1974","0.0002"
"0.5000","0.2068","0.0002"
"0.5200","0.2167","0.0002"
"0.5400","0.2269","0.0002"
"0.5600","0.2371","0.0002"
"0.5800","0.2466","0.0002"
"0.6000","0.2560","0.0002"
"0.6200","0.2660","0.0002"
"0.6400","0.2766","0.0002"
"0.6600","0.2874","0.0002"
"0.6800","0.2973","0.0003"
"0.7000","0.3066","0.0003"
"0.7200","0.3166","0.0003"
"0.7400","0.3274","0.0003"
"0.7600","0.3381","0.0003"
"0.7800","0.3479","0.0003"
"0.8000","0.3573","0.0004"
"0.8200","0.3675","0.0004"
"0.8400","0.3781","0.0004"
"0.8600","0.3884","0.0004"
"0.8800","0.3978","0.0004"
"0.9000","0.4067","0.0004"
"0.9200","0.4163","0.0004"
"0.9400","0.4264","0.0004"
"0.9600","0.4369","0.0005"
"0.9800","0.4475","0.0005"
"1.0000","0.4575","0.0005"
"1.0200","0.4673","0.0005"
"1.0400","0.4776","0.0005"
"1.0600","0.4880","0.0005"
"1.0800","0.4980","0.0006"
"1.1000","0.5070","0.0006"
"1.1200","0.5160","0.0006"
"1.1400","0.5261","0.0006"
"1.1600","0.5368","0.0006"
"1.1800","0.5474","0.0006"
"1.2000","0.5569","0.0007"
"1.2200","0.5661","0.0007"
"1.2400","0.5763","0.0007"
"1.2600","0.5870","0.0007"
"1.2800","0.5976","0.0007"
"1.3000","0.6072","0.0007"
"1.3200","0.6166","0.0008"
"1.3400","0.6266","0.0008"
"1.3600","0.6371","0.0008"
"1.3800","0.6479","0.0008"
"1.4000","0.6582","0.0008"
"1.4200","0.6676","0.0009"
"1.4400","0.6772","0.0009"
"1.4600","0.6875","0.0009"
"1.4800","0.6982","0.0009"
"1.5000","0.7083","0.0009"
"1.5200","0.7174","0.0009"
"1.5400","0.7266","0.0010"
"1.5600","0.7369","0.0010"
"1.5800","0.7477","0.0010"
"1.6000","0.7581","0.0010"
"1.6200","0.7674","0.0010"
"1.6400","0.7768","0.0010"
"1.6600","0.7873","0.0010"
"1.6800","0.7979","0.0011"
"1.7000","0.8079","0.0011"
"1.7200","0.8170","0.0011"
"1.7400","0.8262","0.0011"
"1.7600","0.8363","0.0011"
"1.7800","0.8469","0.0011"
"1.8000","0.8575","0.0011"
"1.8200","0.8676","0.0012"
"1.8400","0.8769","0.0012"
"1.8600","0.8866","0.0012"
"1.8800","0.8965","0.0012"
"1.9000","0.9069","0.0012"
"1.9200","0.9170","0.0012"
"1.9400","0.9266","0.0012"
"1.9600","0.9364","0.0013"
"1.9800","0.9470","0.0013"
"2.0000","0.9580","0.0013"
"2.0200","0.9684","0.0013"
"2.0400","0.9777","0.0013"
"2.0600","0.9872","0.0013"
"2.0800","0.9976","0.0013"
"2.1000","1.0079","0.0013"
"2.1200","1.0178","0.0013"
"2.1400","1.0271","0.0014"
"2.1600","1.0368","0.0014"
"2.1800","1.0471","0.0014"
"2.2000","1.0574","0.0014"
"2.2200","1.0678","0.0014"
"2.2400","1.0778","0.0014"
"2.2600","1.0872","0.0014"
"2.2800","1.0971","0.0014"
"2.3000","1.1072","0.0014"
"2.3200","1.1177","0.0014"
