Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0002"
"0.0200","0.0000","0.0002"
"0.0400","0.0005","0.0002"
"0.0600","0.0016","0.0002"
"0.0800","0.0038","0.0002"
"0.1000","0.0086","0.0002"
"0.1200","0.0172","0.0002"
"0.1400","0.0285","0.0002"
"0.1600","0.0396","0.0003"
"0.1800","0.0500","0.0003"
"0.2000","0.0592","0.0003"
"0.2200","0.0678","0.0003"
"0.2400","0.0771","0.0003"
"0.2600","0.0873","0.0004"
"0.2800","0.0978","0.0004"
"0.3000","0.1077","0.0004"
"0.3200","0.1169","0.0004"
"0.3400","0.1263","0.0004"
"0.3600","0.1367","0.0004"
"0.3800","0.1473","0.0005"
"0.4000","0.1575","0.0005"
"0.4200","0.1670","0.0005"
"0.4400","0.1765","0.0005"
"0.4600","0.1867","0.0005"
"0.4800","0.1973","0.0005"
"0.5000","0.2079","0.0006"
"0.5200","0.2178","0.0006"
"0.5400","0.2272","0.0006"
"0.5600","0.2371","0.0006"
"0.5800","0.2476","0.0006"
"0.6000","0.2583","0.0006"
"0.6200","0.2679","0.0007"
"0.6400","0.2769","0.0007"
"0.6600","0.2865","0.0007"
"0.6800","0.2970","0.0007"
"0.7000","0.3078","0.0007"
"0.7200","0.3178","0.0007"
"0.7400","0.3269","0.0008"
"0.7600","0.3367","0.0008"
"0.7800","0.3474","0.0008"
"0.8000","0.3579","0.0008"
"0.8200","0.3676","0.0008"
"0.8400","0.3766","0.0008"
"0.8600","0.3862","0.0009"
"0.8800","0.3965","0.0009"
"0.9000","0.4070","0.0009"
"0.9200","0.4175","0.0009"
"0.9400","0.4272","0.0009"
"0.9600","0.4366","0.0009"
"0.9800","0.4464","0.0009"
"1.0000","0.4564","0.0010"
"1.0200","0.4668","0.0010"
"1.0400","0.4768","0.0010"
"1.0600","0.4863","0.0010"
"1.0800","0.4965","0.0010"
"1.1000","0.5073","0.0010"
"1.1200","0.5182","0.0010"
"1.1400","0.5280","0.0011"
"1.1600","0.5372","0.0011"
"1.1800","0.5471","0.0011"
"1.2000","0.5575","0.0011"
"1.2200","0.5677","0.0011"
"1.2400","0.5773","0.0011"
"1.2600","0.5865","0.0011"
"1.2800","0.5964","0.0012"
"1.3000","0.6068","0.0012"
"1.3200","0.6173","0.0012"
"1.3400","0.6276","0.0012"
"1.3600","0.6373","0.0012"
"1.3800","0.6468","0.0012"
"1.4000","0.6569","0.0012"
"1.4200","0.6673","0.0012"
"1.4400","0.6776","0.0012"
"1.4600","0.6869","0.0012"
"1.4800","0.6959","0.0013"
"1.5000","0.7059","0.0013"
"1.5200","0.7171","0.0013"
"1.5400","0.7281","0.0013"
"1.5600","0.7376","0.0013"
"1.5800","0.7463","0.0013"
"1.6000","0.7559","0.0013"
"1.6200","0.7662","0.0013"
"1.6400","0.7768","0.0013"
"1.6600","0.7868","0.0013"
"1.6800","0.7963","0.0013"
"1.7000","0.8062","0.0014"
"1.7200","0.8169","0.0014"
"1.7400","0.8280","0.0014"
"1.7600","0.8386","0.0014"
"1.7800","0.8480","0.0014"
"1.8000","0.8572","0.0014"
"1.8200","0.8671","0.0014"
"1.8400","0.8774","0.0014"
"1.8600","0.8876","0.0014"
"1.8800","0.8970","0.0014"
"1.9000","0.9063","0.0014"
"1.9200","0.9166","0.0014"
"1.9400","0.9275","0.0014"
"1.9600","0.9380","0.0014"
"1.9800","0.9473","0.0015"
"2.0000","0.9562","0.0015"
"2.0200","0.9663","0.0015"
"2.0400","0.9770","0.0015"
"2.0600","0.9875","0.0015"
"2.0800","0.9972","0.0015"
"2.1000","1.0066","0.0015"
"2.1200","1.0167","0.0015"
"2.1400","1.0271","0.0015"
"2.1600","1.0376","0.0015"
"2.1800","1.0475","0.0015"
"2.2000","1.0565","0.0015"
"2.2200","1.0657","0.0015"
"2.2400","1.0755","0.0015"
"2.2600","1.0863","0.0015"
"2.2800","1.0972","0.0015"
"2.3000","1.1072","0.0015"
"2.3200","1.1171","0.0016"
"2.3400","1.1275","0.0016"
"2.3600","1.1382","0.0016"
"2.3800","1.1483","0.0016"
"2.4000","1.1574","0.0016"
"2.4200","1.1666","0.0016"
"2.4400","1.1768","0.0016"
"2.4600","1.1873","0.0016"
"2.4800","1.1973","0.0016"
"2.5000","1.2067","0.0016"
"2.5200","1.2162","0.0016"
"2.5400","1.2265","0.0016"
"2.5600","1.2370","0.0016"
"2.5800","1.2474","0.0016"
"2.6000","1.2573","0.0016"
"2.6200","1.2665","0.0016"
"2.6400","1.2761","0.0016"
"2.6600","1.2864","0.0016"
"2.6800","1.2972","0.0016"
"2.7000","1.3075","0.0016"
"2.7200","1.3170","0.0016"
"2.7400","1.3267","0.0016"
"2.7600","1.3370","0.0016"
"2.7800","1.3474","0.0016"
"2.8000","1.3571","0.0016"
"2.8200","1.3660","0.0016"
"2.8400","1.3753","0.0017"
"2.8600","1.3858","0.0017"
"2.8800","1.3967","0.0017"
"2.9000","1.4070","0.0017"
"2.9200","1.4167","0.0017"
"2.9400","1.4266","0.0017"
"2.9600","1.4370","0.0017"
"2.9800","1.4475","0.0017"
"3.0000","1.4579","0.0017"
"3.0200","1.4674","0.0017"
"3.0400","1.4765","0.0017"
"3.0600","1.4864","0.0017"
"3.0800","1.4970","0.0017"
"3.1000","1.5079","0.0017"
"3.1200","1.5179","0.0017"
"3.1400","1.5270","0.0017"
"3.1600","1.5366","0.0017"
"3.1800","1.5469","0.0017"
"3.2000","1.5574","0.0017"
"3.2200","1.5671","0.0017"
"3.2400","1.5760","0.0017"
"3.2600","1.5857","0.0017"
"3.2800","1.5964","0.0017"
"3.3000","1.6075","0.0017"
"3.3200","1.6179","0.0017"
"3.3400","1.6273","0.0017"
"3.3600","1.6366","0.0017"
"3.3800","1.6466","0.0017"
"3.4000","1.6569","0.0017"
"3.4200","1.6673","0.0017"
"3.4400","1.6769","0.0017"
"3.4600","1.6862","0.0017"
"3.4800","1.6961","0.0017"
"3.5000","1.7067","0.0017"
"3.5200","1.7175","0.0017"
"3.5400","1.7273","0.0017"
"3.5600","1.7363","0.0017"
"3.5800","1.7463","0.0017"
"3.6000","1.7571","0.0017"
"3.6200","1.7680","0.0017"
"3.6400","1.7776","0.0017"
"3.6600","1.7865","0.0017"
"3.6800","1.7965","0.0017"
"3.7000","1.8074","0.0017"
"3.7200","1.8182","0.0017"
"3.7400","1.8280","0.0017"
"3.7600","1.8372","0.0017"
"3.7800","1.8469","0.0017"
"3.8000","1.8569","0.0017"
"3.8200","1.8670","0.0017"
"3.8400","1.8773","0.0017"
"3.8600","1.8871","0.0017"
"3.8800","1.8967","0.0017"
"3.9000","1.9067","0.0017"
"3.9200","1.9172","0.0017"
"3.9400","1.9279","0.0017"
"3.9600","1.9376","0.0017"
"3.9800","1.9468","0.0017"
"4.0000","1.9566","0.0017"
"4.0200","1.9670","0.0017"
"4.0400","1.9774","0.0017"
"4.0600","1.9868","0.0017"
"4.0800","1.9958","0.0017"
"4.1000","2.0059","0.0017"
"4.1200","2.0166","0.0017"
"4.1400","2.0273","0.0017"
"4.1600","2.0372","0.0017"
"4.1800","2.0466","0.0017"
"4.2000","2.0566","0.0017"
"4.2200","2.0669","0.0017"
"4.2400","2.0774","0.0017"
"4.2600","2.0876","0.0017"
"4.2800","2.0973","0.0017"
"4.3000","2.1071","0.0017"
"4.3200","2.1175","0.0017"
"4.3400","2.1282","0.0017"
"4.3600","2.1383","0.0017"
"4.3800","2.1473","0.0017"
"4.4000","2.1564","0.0018"
"4.4200","2.1664","0.0017"
"4.4400","2.1770","0.0017"
"4.4600","2.1874","0.0017"
"4.4800","2.1970","0.0017"
"4.5000","2.2065","0.0018"
"4.5200","2.2169","0.0017"
"4.5400","2.2276","0.0017"
"4.5600","2.2381","0.0017"
"4.5800","2.2478","0.0017"
"4.6000","2.2569","0.0017"
"4.6200","2.2665","0.0017"
"4.6400","2.2764","0.0017"
"4.6600","2.2867","0.0017"
"4.6800","2.2967","0.0017"
"4.7000","2.3062","0.0017"
"4.7200","2.3160","0.0017"
"4.7400","2.3264","0.0017"
"4.7600","2.3372","0.0017"
"4.7800","2.3476","0.0017"
"4.8000","2.3569","0.0017"
"4.8200","2.3663","0.0018"
"4.8400","2.3767","0.0017"
"4.8600","2.3876","0.0017"
"4.8800","2.3981","0.0017"
"4.9000","2.4075","0.0017"
"4.9200","2.4169","0.0017"
"4.9400","2.4273","0.0017"
"4.9600","2.4380","0.0017"
"4.9800","2.4481","0.0017"
"5.0000","2.4572","0.0017"
"5.0200","2.4662","0.0017"
"5.0400","2.4761","0.0017"
"5.0600","2.4864","0.0017"
"5.0800","2.4971","0.0017"
"5.1000","2.5074","0.0017"
"5.1200","2.5169","0.0017"
"5.1400","2.5267","0.0017"
"5.1600","2.5371","0.0017"
"5.1800","2.5479","0.0017"
"5.2000","2.5578","0.0017"
"5.2200","2.5666","0.0017"
"5.2400","2.5758","0.0017"
"5.2600","2.5860","0.0017"
"5.2800","2.5968","0.0017"
"5.3000","2.6072","0.0017"
"5.3200","2.6164","0.0017"
"5.3400","2.6259","0.0017"
"5.3600","2.6364","0.0017"
"5.3800","2.6472","0.0017"
"5.4000","2.6573","0.0017"
"5.4200","2.6666","0.0017"
"5.4400","2.6759","0.0017"
"5.4600","2.6861","0.0017"
"5.4800","2.6967","0.0017"
"5.5000","2.7075","0.0017"
"5.5200","2.7177","0.0017"
"5.5400","2.7272","0.0017"
"5.5600","2.7370","0.0017"
"5.5800","2.7472","0.0017"
"5.6000","2.7577","0.0017"
"5.6200","2.7675","0.0017"
"5.6400","2.7769","0.0017"
"5.6600","2.7866","0.0017"
"5.6800","2.7969","0.0017"
"5.7000","2.8074","0.0017"
"5.7200","2.8174","0.0017"
"5.7400","2.8266","0.0017"
"5.7600","2.8363","0.0017"
"5.7800","2.8469","0.0017"
"5.8000","2.8575","0.0017"
"5.8200","2.8675","0.0017"
"5.8400","2.8767","0.0017"
"5.8600","2.8863","0.0017"
"5.8800","2.8966","0.0017"
"5.9000","2.9069","0.0017"
"5.9200","2.9172","0.0017"
"5.9400","2.9267","0.0017"
"5.9600","2.9361","0.0017"
"5.9800","2.9460","0.0017"
"6.0000","2.9565","0.0017"
"6.0200","2.9672","0.0017"
"6.0400","2.9770","0.0017"
"6.0600","2.9861","0.0017"
"6.0800","2.9959","0.0017"
"6.1000","3.0068","0.0017"
"6.1200","3.0180","0.0017"
"6.1400","3.0278","0.0017"
"6.1600","3.0369","0.0017"
"6.1800","3.0467","0.0017"
"6.2000","3.0574","0.0017"
"6.2200","3.0679","0.0017"
"6.2400","3.0772","0.0017"
"6.2600","3.0860","0.0017"
"6.2800","3.0955","0.0017"
"6.3000","3.1055","0.0017"
"6.3200","3.1155","0.0017"
"6.3400","3.1258","0.0017"
"6.3600","3.1357","0.0017"
"6.3800","3.1456","0.0017"
"6.4000","3.1561","0.0017"
"6.4200","3.1668","0.0017"
"6.4400","3.1776","0.0017"
"6.4600","3.1874","0.0017"
"6.4800","3.1967","0.0017"
"6.5000","3.2068","0.0017"
"6.5200","3.2177","0.0017"
"6.5400","3.2284","0.0017"
"6.5600","3.2378","0.0017"
"6.5800","3.2468","0.0017"
"6.6000","3.2568","0.0017"
"6.6200","3.2672","0.0017"
"6.6400","3.2774","0.0017"
"6.6600","3.2871","0.0017"
"6.6800","3.2967","0.0017"
"6.7000","3.3070","0.0017"
"6.7200","3.3177","0.0017"
"6.7400","3.3285","0.0017"
"6.7600","3.3389","0.0017"
"6.7800","3.3482","0.0017"
"6.8000","3.3575","0.0017"
"6.8200","3.3672","0.0017"
"6.8400","3.3776","0.0017"
"6.8600","3.3878","0.0017"
"6.8800","3.3972","0.0017"
"6.9000","3.4066","0.0017"
"6.9200","3.4168","0.0017"
"6.9400","3.4274","0.0017"
"6.9600","3.4377","0.0017"
"6.9800","3.4471","0.0017"
"7.0000","3.4563","0.0017"
"7.0200","3.4666","0.0017"
"7.0400","3.4773","0.0017"
"7.0600","3.4879","0.0017"
"7.0800","3.4974","0.0017"
"7.1000","3.5067","0.0017"
"7.1200","3.5166","0.0017"
"7.1400","3.5268","0.0017"
"7.1600","3.5373","0.0017"
"7.1800","3.5474","0.0017"
"7.2000","3.5568","0.0017"
"7.2200","3.5663","0.0017"
"7.2400","3.5762","0.0017"
"7.2600","3.5865","0.0017"
"7.2800","3.5968","0.0017"
"7.3000","3.6066","0.0017"
"7.3200","3.6166","0.0017"
"7.3400","3.6274","0.0017"
"7.3600","3.6384","0.0017"
"7.3800","3.6485","0.0017"
"7.4000","3.6573","0.0017"
"7.4200","3.6662","0.0017"
"7.4400","3.6763","0.0017"
"7.4600","3.6871","0.0017"
"7.4800","3.6978","0.0017"
"7.5000","3.7076","0.0017"
"7.5200","3.7171","0.0017"
"7.5400","3.7271","0.0017"
"7.5600","3.7370","0.0017"
"7.5800","3.7472","0.0017"
"7.6000","3.7570","0.0017"
"7.6200","3.7664","0.0017"
"7.6400","3.7762","0.0017"
"7.6600","3.7865","0.0017"
"7.6800","3.7973","0.0017"
"7.7000","3.8077","0.0017"
"7.7200","3.8171","0.0017"
"7.7400","3.8267","0.0017"
"7.7600","3.8370","0.0017"
"7.7800","3.8477","0.0017"
"7.8000","3.8575","0.0017"
"7.8200","3.8663","0.0017"
"7.8400","3.8753","0.0017"
"7.8600","3.8855","0.0017"
"7.8800","3.8962","0.0017"
"7.9000","3.9068","0.0017"
"7.9200","3.9168","0.0017"
"7.9400","3.9268","0.0017"
"7.9600","3.9373","0.0017"
"7.9800","3.9475","0.0017"
"8.0000","3.9578","0.0017"
"8.0200","3.9675","0.0017"
"8.0400","3.9769","0.0017"
"8.0600","3.9868","0.0017"
"8.0800","3.9970","0.0017"
"8.1000","4.0078","0.0017"
"8.1200","4.0178","0.0016"
"8.1400","4.0270","0.0017"
"8.1600","4.0366","0.0017"
"8.1800","4.0470","0.0017"
"8.2000","4.0576","0.0017"
"8.2200","4.0673","0.0016"
"8.2400","4.0761","0.0017"
"8.2600","4.0857","0.0017"
"8.2800","4.0964","0.0017"
"8.3000","4.1072","0.0017"
"8.3200","4.1174","0.0016"
"8.3400","4.1269","0.0017"
"8.3600","4.1366","0.0017"
"8.3800","4.1468","0.0017"
"8.4000","4.1570","0.0017"
"8.4200","4.1670","0.0016"
"8.4400","4.1765","0.0017"
"8.4600","4.1859","0.0017"
"8.4800","4.1959","0.0017"
"8.5000","4.2064","0.0017"
"8.5200","4.2170","0.0016"
"8.5400","4.2270","0.0016"
"8.5600","4.2364","0.0017"
"8.5800","4.2463","0.0017"
"8.6000","4.2567","0.0017"
"8.6200","4.2673","0.0016"
"8.6400","4.2771","0.0016"
"8.6600","4.2863","0.0017"
"8.6800","4.2964","0.0017"
"8.7000","4.3071","0.0016"
"8.7200","4.3178","0.0016"
"8.7400","4.3277","0.0016"
"8.7600","4.3372","0.0017"
"8.7800","4.3470","0.0017"
"8.8000","4.3571","0.0016"
"8.8200","4.3673","0.0016"
"8.8400","4.3775","0.0016"
"8.8600","4.3870","0.0016"
"8.8800","4.3966","0.0017"
"8.9000","4.4068","0.0016"
"8.9200","4.4176","0.0016"
"8.9400","4.4284","0.0016"
"8.9600","4.4380","0.0016"
"8.9800","4.4471","0.0017"
"9.0000","4.4569","0.0016"
"9.0200","4.4672","0.0016"
"9.0400","4.4774","0.0016"
"9.0600","4.4867","0.0016"
"9.0800","4.4956","0.0017"
"9.1000","4.5055","0.0016"
"9.1200","4.5162","0.0016"
"9.1400","4.5271","0.0016"
"9.1600","4.5373","0.0016"
"9.1800","4.5471","0.0016"
"9.2000","4.5571","0.0016"
"9.2200","4.5673","0.0016"
"9.2400","4.5777","0.0016"
"9.2600","4.5878","0.0016"
"9.2800","4.5973","0.0016"
"9.3000","4.6069","0.0016"
"9.3200","4.6171","0.0016"
"9.3400","4.6279","0.0016"
"9.3600","4.6384","0.0016"
"9.3800","4.6480","0.0016"
"9.4000","4.6572","0.0016"
"9.4200","4.6671","0.0016"
"9.4400","4.6774","0.0016"
"9.4600","4.6875","0.0016"
"9.4800","4.6967","0.0016"
"9.5000","4.7062","0.0016"
"9.5200","4.7166","0.0016"
"9.5400","4.7273","0.0016"
"9.5600","4.7378","0.0016"
"9.5800","4.7473","0.0016"
"9.6000","4.7567","0.0016"
"9.6200","4.7666","0.0016"
"9.6400","4.7764","0.0016"
"9.6600","4.7866","0.0016"
"9.6800","4.7966","0.0016"
"9.7000","4.8061","0.0016"
"9.7200","4.8159","0.0016"
"9.7400","4.8263","0.0016"
"9.7600","4.8373","0.0016"
"9.7800","4.8479","0.0016"
"9.8000","4.8573","0.0016"
"9.8200","4.8668","0.0016"
"9.8400","4.8771","0.0016"
"9.8600","4.8877","0.0016"
"9.8800","4.8980","0.0016"
"9.9000","4.9072","0.0016"
"9.9200","4.9167","0.0016"
"9.9400","4.9273","0.0016"
"9.9600","4.9382","0.0016"
"9.9800","4.9484","0.0016"
"10.0000","4.9575","0.0016"
"10.0200","4.9666","0.0016"
"10.0400","4.9764","0.0016"
"10.0600","4.9866","0.0016"
"10.0800","4.9970","0.0016"
"10.1000","5.0070","0.0016"
"10.1200","5.0167","0.0016"
"10.1400","5.0268","0.0016"
"10.1600","5.0371","0.0016"
"10.1800","5.0476","0.0016"
"10.2000","5.0574","0.0016"
"10.2200","5.0666","0.0016"
"10.2400","5.0759","0.0016"
"10.2600","5.0861","0.0016"
"10.2800","5.0968","0.0016"
"10.3000","5.1072","0.0016"
"10.3200","5.1165","0.0016"
"10.3400","5.1260","0.0016"
"10.3600","5.1363","0.0016"
"10.3800","5.1469","0.0016"
"10.4000","5.1573","0.0016"
"10.4200","5.1668","0.0016"
"10.4400","5.1764","0.0016"
"10.4600","5.1867","0.0016"
"10.4800","5.1972","0.0016"
"10.5000","5.2078","0.0016"
"10.5200","5.2177","0.0016"
"10.5400","5.2271","0.0016"
"10.5600","5.2370","0.0016"
"10.5800","5.2474","0.0016"
"10.6000","5.2578","0.0016"
"10.6200","5.2675","0.0016"
"10.6400","5.2768","0.0016"
"10.6600","5.2865","0.0016"
"10.6800","5.2969","0.0016"
"10.7000","5.3076","0.0016"
"10.7200","5.3176","0.0016"
"10.7400","5.3269","0.0016"
"10.7600","5.3365","0.0016"
"10.7800","5.3469","0.0016"
"10.8000","5.3573","0.0016"
"10.8200","5.3672","0.0016"
"10.8400","5.3765","0.0016"
"10.8600","5.3862","0.0016"
"10.8800","5.3967","0.0016"
"10.9000","5.4072","0.0016"
"10.9200","5.4175","0.0016"
"10.9400","5.4271","0.0016"
"10.9600","5.4363","0.0016"
"10.9800","5.4461","0.0016"
"11.0000","5.4564","0.0016"
"11.0200","5.4671","0.0016"
"11.0400","5.4771","0.0016"
"11.0600","5.4865","0.0016"
"11.0800","5.4965","0.0016"
"11.1000","5.5073","0.0016"
"11.1200","5.5183","0.0016"
"11.1400","5.5281","0.0016"
"11.1600","5.5371","0.0016"
"11.1800","5.5469","0.0016"
"11.2000","5.5574","0.0016"
"11.2200","5.5678","0.0016"
"11.2400","5.5775","0.0016"
"11.2600","5.5867","0.0016"
"11.2800","5.5963","0.0016"
"11.3000","5.6065","0.0016"
"11.3200","5.6170","0.0016"
"11.3400","5.6275","0.0016"
"11.3600","5.6371","0.0016"
"11.3800","5.6467","0.0016"
"11.4000","5.6568","0.0016"
"11.4200","5.6673","0.0016"
"11.4400","5.6779","0.0016"
"11.4600","5.6873","0.0016"
"11.4800","5.6965","0.0016"
"11.5000","5.7066","0.0016"
"11.5200","5.7172","0.0016"
"11.5400","5.7278","0.0016"
"11.5600","5.7372","0.0016"
"11.5800","5.7462","0.0016"
"11.6000","5.7560","0.0016"
"11.6200","5.7664","0.0016"
"11.6400","5.7768","0.0016"
"11.6600","5.7866","0.0016"
"11.6800","5.7963","0.0016"
"11.7000","5.8066","0.0016"
"11.7200","5.8173","0.0016"
"11.7400","5.8280","0.0016"
"11.7600","5.8380","0.0016"
"11.7800","5.8474","0.0016"
"11.8000","5.8569","0.0016"
"11.8200","5.8669","0.0016"
"11.8400","5.8774","0.0016"
"11.8600","5.8877","0.0016"
"11.8800","5.8972","0.0016"
"11.9000","5.9066","0.0016"
"11.9200","5.9168","0.0016"
"11.9400","5.9274","0.0016"
"11.9600","5.9377","0.0016"
"11.9800","5.9472","0.0016"
"12.0000","5.9565","0.0016"
"12.0200","5.9667","0.0016"
"12.0400","5.9773","0.0016"
"12.0600","5.9876","0.0016"
"12.0800","5.9972","0.0016"
"12.1000","6.0066","0.0016"
"12.1200","6.0168","0.0016"
"12.1400","6.0271","0.0016"
"12.1600","6.0376","0.0016"
"12.1800","6.0474","0.0016"
"12.2000","6.0565","0.0016"
"12.2200","6.0657","0.0016"
"12.2400","6.0757","0.0016"
"12.2600","6.0864","0.0016"
"12.2800","6.0972","0.0016"
"12.3000","6.1072","0.0016"
"12.3200","6.1170","0.0016"
"12.3400","6.1275","0.0016"
"12.3600","6.1381","0.0016"
"12.3800","6.1481","0.0016"
"12.4000","6.1570","0.0016"
"12.4200","6.1662","0.0016"
"12.4400","6.1764","0.0016"
"12.4600","6.1872","0.0016"
"12.4800","6.1978","0.0016"
"12.5000","6.2075","0.0016"
"12.5200","6.2169","0.0016"
"12.5400","6.2270","0.0016"
"12.5600","6.2373","0.0016"
"12.5800","6.2476","0.0016"
"12.6000","6.2572","0.0016"
"12.6200","6.2665","0.0016"
"12.6400","6.2763","0.0016"
"12.6600","6.2866","0.0016"
"12.6800","6.2974","0.0016"
"12.7000","6.3078","0.0016"
"12.7200","6.3172","0.0016"
"12.7400","6.3267","0.0016"
"12.7600","6.3368","0.0016"
"12.7800","6.3474","0.0016"
"12.8000","6.3573","0.0016"
"12.8200","6.3662","0.0016"
"12.8400","6.3753","0.0016"
"12.8600","6.3855","0.0016"
"12.8800","6.3964","0.0016"
"12.9000","6.4070","0.0016"
"12.9200","6.4169","0.0016"
"12.9400","6.4267","0.0016"
"12.9600","6.4371","0.0016"
"12.9800","6.4475","0.0016"
"13.0000","6.4577","0.0016"
"13.0200","6.4672","0.0016"
"13.0400","6.4764","0.0016"
"13.0600","6.4863","0.0016"
"13.0800","6.4968","0.0016"
"13.1000","6.5077","0.0016"
"13.1200","6.5178","0.0015"
"13.1400","6.5272","0.0016"
"13.1600","6.5370","0.0016"
"13.1800","6.5471","0.0016"
"13.2000","6.5575","0.0016"
"13.2200","6.5673","0.0015"
"13.2400","6.5762","0.0016"
"13.2600","6.5857","0.0016"
"13.2800","6.5963","0.0016"
"13.3000","6.6073","0.0016"
"13.3200","6.6177","0.0015"
"13.3400","6.6272","0.0016"
"13.3600","6.6367","0.0016"
"13.3800","6.6468","0.0016"
"13.4000","6.6569","0.0016"
"13.4200","6.6670","0.0016"
"13.4400","6.6765","0.0016"
"13.4600","6.6859","0.0016"
"13.4800","6.6960","0.0016"
"13.5000","6.7065","0.0016"
"13.5200","6.7172","0.0016"
"13.5400","6.7271","0.0015"
"13.5600","6.7365","0.0016"
"13.5800","6.7464","0.0016"
"13.6000","6.7570","0.0016"
"13.6200","6.7678","0.0015"
"13.6400","6.7775","0.0015"
"13.6600","6.7865","0.0016"
"13.6800","6.7963","0.0016"
"13.7000","6.8070","0.0016"
"13.7200","6.8180","0.0015"
"13.7400","6.8280","0.0015"
"13.7600","6.8373","0.0016"
"13.7800","6.8469","0.0016"
"13.8000","6.8568","0.0015"
"13.8200","6.8669","0.0016"
"13.8400","6.8770","0.0015"
"13.8600","6.8865","0.0015"
"13.8800","6.8961","0.0016"
"13.9000","6.9064","0.0016"
"13.9200","6.9173","0.0016"
"13.9400","6.9283","0.0015"
"13.9600","6.9380","0.0015"
"13.9800","6.9470","0.0016"
"14.0000","6.9566","0.0016"
"14.0200","6.9669","0.0016"
"14.0400","6.9773","0.0015"
"14.0600","6.9866","0.0015"
"14.0800","6.9955","0.0016"
"14.1000","7.0055","0.0016"
"14.1200","7.0162","0.0015"
"14.1400","7.0268","0.0015"
"14.1600","7.0367","0.0015"
"14.1800","7.0462","0.0015"
"14.2000","7.0563","0.0016"
"14.2200","7.0669","0.0015"
"14.2400","7.0777","0.0015"
"14.2600","7.0878","0.0015"
"14.2800","7.0971","0.0015"
"14.3000","7.1067","0.0016"
"14.3200","7.1171","0.0015"
"14.3400","7.1280","0.0015"
"14.3600","7.1385","0.0015"
"14.3800","7.1479","0.0015"
"14.4000","7.1568","0.0016"
"14.4200","7.1666","0.0015"
"14.4400","7.1769","0.0015"
"14.4600","7.1874","0.0015"
"14.4800","7.1970","0.0015"
"14.5000","7.2065","0.0016"
"14.5200","7.2169","0.0015"
"14.5400","7.2276","0.0015"
"14.5600","7.2380","0.0015"
"14.5800","7.2474","0.0015"
"14.6000","7.2565","0.0016"
"14.6200","7.2663","0.0015"
"14.6400","7.2765","0.0015"
"14.6600","7.2870","0.0015"
"14.6800","7.2970","0.0015"
"14.7000","7.3064","0.0015"
"14.7200","7.3161","0.0015"
"14.7400","7.3262","0.0015"
"14.7600","7.3369","0.0015"
"14.7800","7.3475","0.0015"
"14.8000","7.3573","0.0015"
"14.8200","7.3668","0.0015"
"14.8400","7.3769","0.0015"
"14.8600","7.3873","0.0015"
"14.8800","7.3976","0.0015"
"14.9000","7.4071","0.0015"
"14.9200","7.4168","0.0016"
"14.9400","7.4275","0.0015"
"14.9600","7.4383","0.0015"
