Time,Displacement,Force
"2.3400","1.1282","0.0014"
"2.3600","1.1391","0.0014"
"2.3800","1.1490","0.0014"
"2.4000","1.1581","0.0015"
"2.4200","1.1677","0.0015"
"2.4400","1.1777","0.0015"
"2.4600","1.1882","0.0015"
"2.4800","1.1979","0.0015"
"2.5000","1.2071","0.0015"
"2.5200","1.2170","0.0015"
"2.5400","1.2278","0.0015"
"2.5600","1.2387","0.0015"
"2.5800","1.2484","0.0015"
"2.6000","1.2573","0.0015"
"2.6200","1.2668","0.0015"
"2.6400","1.2773","0.0015"
"2.6600","1.2880","0.0015"
"2.6800","1.2981","0.0015"
"2.7000","1.3076","0.0015"
"2.7200","1.3173","0.0016"
"2.7400","1.3276","0.0016"
"2.7600","1.3381","0.0016"
"2.7800","1.3484","0.0016"
"2.8000","1.3578","0.0016"
"2.8200","1.3667","0.0016"
"2.8400","1.3762","0.0016"
"2.8600","1.3865","0.0016"
"2.8800","1.3976","0.0016"
"2.9000","1.4080","0.0016"
"2.9200","1.4177","0.0016"
"2.9400","1.4279","0.0016"
"2.9600","1.4385","0.0016"
"2.9800","1.4491","0.0016"
"3.0000","1.4585","0.0016"
"3.0200","1.4675","0.0016"
"3.0400","1.4774","0.0016"
"3.0600","1.4878","0.0016"
"3.0800","1.4982","0.0016"
"3.1000","1.5078","0.0016"
"3.1200","1.5171","0.0017"
"3.1400","1.5270","0.0017"
"3.1600","1.5375","0.0016"
"3.1800","1.5480","0.0017"
"3.2000","1.5582","0.0016"
"3.2200","1.5676","0.0017"
"3.2400","1.5769","0.0017"
"3.2600","1.5868","0.0017"
"3.2800","1.5974","0.0017"
"3.3000","1.6080","0.0017"
"3.3200","1.6179","0.0017"
"3.3400","1.6274","0.0017"
"3.3600","1.6375","0.0017"
"3.3800","1.6478","0.0017"
"3.4000","1.6580","0.0017"
"3.4200","1.6672","0.0017"
"3.4400","1.6761","0.0017"
"3.4600","1.6861","0.0017"
"3.4800","1.6970","0.0017"
"3.5000","1.7077","0.0017"
"3.5200","1.7176","0.0017"
"3.5400","1.7273","0.0017"
"3.5600","1.7376","0.0017"
"3.5800","1.7481","0.0017"
"3.6000","1.7587","0.0017"
"3.6200","1.7686","0.0017"
"3.6400","1.7777","0.0017"
"3.6600","1.7870","0.0017"
"3.6800","1.7974","0.0017"
"3.7000","1.8084","0.0017"
"3.7200","1.8189","0.0017"
"3.7400","1.8283","0.0017"
"3.7600","1.8375","0.0017"
"3.7800","1.8475","0.0017"
"3.8000","1.8580","0.0017"
"3.8200","1.8681","0.0017"
"3.8400","1.8772","0.0017"
"3.8600","1.8864","0.0017"
"3.8800","1.8968","0.0017"
"3.9000","1.9078","0.0017"
"3.9200","1.9185","0.0017"
"3.9400","1.9283","0.0017"
"3.9600","1.9375","0.0018"
"3.9800","1.9473","0.0017"
"4.0000","1.9574","0.0018"
"4.0200","1.9679","0.0017"
"4.0400","1.9778","0.0017"
"4.0600","1.9871","0.0018"
"4.0800","1.9967","0.0018"
"4.1000","2.0071","0.0018"
"4.1200","2.0181","0.0017"
"4.1400","2.0283","0.0017"
"4.1600","2.0375","0.0018"
"4.1800","2.0469","0.0018"
"4.2000","2.0573","0.0018"
"4.2200","2.0683","0.0018"
"4.2400","2.0785","0.0017"
"4.2600","2.0876","0.0018"
"4.2800","2.0969","0.0018"
"4.3000","2.1075","0.0018"
"4.3200","2.1185","0.0018"
"4.3400","2.1289","0.0018"
"4.3600","2.1382","0.0018"
"4.3800","2.1476","0.0018"
"4.4000","2.1576","0.0018"
"4.4200","2.1675","0.0018"
"4.4400","2.1779","0.0018"
"4.4600","2.1879","0.0018"
"4.4800","2.1975","0.0018"
"4.5000","2.2074","0.0018"
"4.5200","2.2176","0.0018"
"4.5400","2.2283","0.0018"
"4.5600","2.2386","0.0018"
"4.5800","2.2479","0.0018"
"4.6000","2.2573","0.0018"
"4.6200","2.2674","0.0018"
"4.6400","2.2779","0.0018"
"4.6600","2.2877","0.0018"
"4.6800","2.2967","0.0018"
"4.7000","2.3062","0.0018"
"4.7200","2.3169","0.0018"
"4.7400","2.3278","0.0018"
"4.7600","2.3381","0.0018"
"4.7800","2.3476","0.0018"
"4.8000","2.3572","0.0018"
"4.8200","2.3675","0.0018"
"4.8400","2.3779","0.0018"
"4.8600","2.3883","0.0018"
"4.8800","2.3981","0.0018"
"4.9000","2.4078","0.0018"
"4.9200","2.4181","0.0018"
"4.9400","2.4287","0.0018"
"4.9600","2.4392","0.0018"
"4.9800","2.4487","0.0018"
"5.0000","2.4575","0.0018"
"5.0200","2.4671","0.0018"
"5.0400","2.4774","0.0018"
"5.0600","2.4880","0.0018"
"5.0800","2.4979","0.0018"
"5.1000","2.5072","0.0018"
"5.1200","2.5173","0.0018"
"5.1400","2.5279","0.0018"
"5.1600","2.5386","0.0018"
"5.1800","2.5487","0.0018"
"5.2000","2.5579","0.0018"
"5.2200","2.5672","0.0018"
"5.2400","2.5770","0.0018"
"5.2600","2.5872","0.0018"
"5.2800","2.5975","0.0018"
"5.3000","2.6073","0.0018"
"5.3200","2.6169","0.0018"
"5.3400","2.6270","0.0018"
"5.3600","2.6376","0.0018"
"5.3800","2.6482","0.0018"
"5.4000","2.6580","0.0018"
"5.4200","2.6672","0.0018"
"5.4400","2.6771","0.0018"
"5.4600","2.6878","0.0018"
"5.4800","2.6987","0.0018"
"5.5000","2.7085","0.0018"
"5.5200","2.7177","0.0018"
"5.5400","2.7277","0.0018"
"5.5600","2.7383","0.0018"
"5.5800","2.7488","0.0018"
"5.6000","2.7583","0.0018"
"5.6200","2.7673","0.0018"
"5.6400","2.7767","0.0018"
"5.6600","2.7869","0.0018"
"5.6800","2.7975","0.0018"
"5.7000","2.8081","0.0018"
"5.7200","2.8179","0.0018"
"5.7400","2.8274","0.0018"
"5.7600","2.8376","0.0018"
"5.7800","2.8483","0.0018"
"5.8000","2.8587","0.0017"
"5.8200","2.8679","0.0018"
"5.8400","2.8767","0.0018"
"5.8600","2.8866","0.0018"
"5.8800","2.8972","0.0018"
"5.9000","2.9079","0.0018"
"5.9200","2.9175","0.0018"
"5.9400","2.9267","0.0018"
"5.9600","2.9367","0.0018"
"5.9800","2.9475","0.0018"
"6.0000","2.9580","0.0017"
"6.0200","2.9676","0.0018"
"6.0400","2.9769","0.0018"
"6.0600","2.9867","0.0018"
"6.0800","2.9971","0.0018"
"6.1000","3.0079","0.0018"
"6.1200","3.0184","0.0017"
"6.1400","3.0281","0.0018"
"6.1600","3.0377","0.0018"
"6.1800","3.0477","0.0018"
"6.2000","3.0581","0.0018"
"6.2200","3.0683","0.0017"
"6.2400","3.0778","0.0017"
"6.2600","3.0873","0.0018"
"6.2800","3.0974","0.0018"
"6.3000","3.1078","0.0018"
"6.3200","3.1182","0.0017"
"6.3400","3.1277","0.0017"
"6.3600","3.1370","0.0018"
"6.3800","3.1473","0.0017"
"6.4000","3.1580","0.0017"
"6.4200","3.1683","0.0017"
"6.4400","3.1778","0.0017"
"6.4600","3.1872","0.0018"
"6.4800","3.1972","0.0017"
"6.5000","3.2074","0.0017"
"6.5200","3.2177","0.0017"
"6.5400","3.2276","0.0017"
"6.5600","3.2369","0.0017"
"6.5800","3.2466","0.0017"
"6.6000","3.2569","0.0017"
"6.6200","3.2677","0.0017"
"6.6400","3.2779","0.0017"
"6.6600","3.2872","0.0017"
"6.6800","3.2965","0.0018"
"6.7000","3.3070","0.0017"
"6.7200","3.3183","0.0017"
"6.7400","3.3288","0.0017"
"6.7600","3.3380","0.0017"
"6.7800","3.3474","0.0018"
"6.8000","3.3579","0.0017"
"6.8200","3.3686","0.0017"
"6.8400","3.3786","0.0017"
"6.8600","3.3877","0.0017"
"6.8800","3.3968","0.0017"
"6.9000","3.4069","0.0017"
"6.9200","3.4175","0.0017"
"6.9400","3.4282","0.0017"
"6.9600","3.4382","0.0017"
"6.9800","3.4476","0.0017"
"7.0000","3.4574","0.0017"
"7.0200","3.4676","0.0017"
"7.0400","3.4782","0.0017"
"7.0600","3.4880","0.0017"
"7.0800","3.4969","0.0017"
"7.1000","3.5063","0.0017"
"7.1200","3.5167","0.0017"
"7.1400","3.5278","0.0017"
"7.1600","3.5380","0.0017"
"7.1800","3.5471","0.0017"
"7.2000","3.5564","0.0017"
"7.2200","3.5669","0.0017"
"7.2400","3.5776","0.0017"
"7.2600","3.5877","0.0017"
"7.2800","3.5972","0.0017"
"7.3000","3.6072","0.0017"
"7.3200","3.6178","0.0017"
"7.3400","3.6285","0.0017"
"7.3600","3.6393","0.0017"
"7.3800","3.6492","0.0017"
"7.4000","3.6583","0.0017"
"7.4200","3.6678","0.0017"
"7.4400","3.6779","0.0017"
"7.4600","3.6884","0.0017"
"7.4800","3.6982","0.0017"
"7.5000","3.7074","0.0017"
"7.5200","3.7172","0.0017"
"7.5400","3.7277","0.0017"
"7.5600","3.7384","0.0017"
"7.5800","3.7482","0.0017"
"7.6000","3.7574","0.0017"
"7.6200","3.7671","0.0017"
"7.6400","3.7777","0.0017"
"7.6600","3.7884","0.0017"
"7.6800","3.7983","0.0017"
"7.7000","3.8076","0.0017"
"7.7200","3.8173","0.0017"
"7.7400","3.8275","0.0017"
"7.7600","3.8378","0.0017"
"7.7800","3.8482","0.0017"
"7.8000","3.8579","0.0017"
"7.8200","3.8672","0.0017"
"7.8400","3.8769","0.0017"
"7.8600","3.8870","0.0017"
"7.8800","3.8975","0.0017"
"7.9000","3.9075","0.0017"
"7.9200","3.9173","0.0017"
"7.9400","3.9278","0.0017"
"7.9600","3.9388","0.0017"
"7.9800","3.9494","0.0017"
"8.0000","3.9587","0.0017"
"8.0200","3.9674","0.0017"
"8.0400","3.9769","0.0017"
"8.0600","3.9875","0.0017"
"8.0800","3.9984","0.0017"
"8.1000","4.0085","0.0017"
"8.1200","4.0179","0.0017"
"8.1400","4.0276","0.0017"
"8.1600","4.0377","0.0017"
"8.1800","4.0478","0.0017"
"8.2000","4.0579","0.0017"
"8.2200","4.0674","0.0017"
"8.2400","4.0768","0.0017"
"8.2600","4.0869","0.0017"
"8.2800","4.0975","0.0017"
"8.3000","4.1083","0.0017"
"8.3200","4.1181","0.0017"
"8.3400","4.1275","0.0017"
"8.3600","4.1374","0.0017"
"8.3800","4.1480","0.0017"
"8.4000","4.1584","0.0017"
"8.4200","4.1676","0.0017"
"8.4400","4.1763","0.0017"
"8.4600","4.1861","0.0017"
"8.4800","4.1966","0.0017"
"8.5000","4.2074","0.0017"
"8.5200","4.2176","0.0017"
"8.5400","4.2275","0.0017"
"8.5600","4.2378","0.0017"
"8.5800","4.2481","0.0017"
"8.6000","4.2584","0.0017"
"8.6200","4.2685","0.0017"
"8.6400","4.2779","0.0017"
"8.6600","4.2874","0.0017"
"8.6800","4.2974","0.0017"
"8.7000","4.3079","0.0017"
"8.7200","4.3184","0.0017"
"8.7400","4.3279","0.0017"
"8.7600","4.3372","0.0017"
"8.7800","4.3473","0.0017"
"8.8000","4.3579","0.0017"
"8.8200","4.3682","0.0017"
"8.8400","4.3773","0.0017"
"8.8600","4.3863","0.0017"
"8.8800","4.3966","0.0017"
"8.9000","4.4075","0.0017"
"8.9200","4.4182","0.0017"
"8.9400","4.4279","0.0017"
"8.9600","4.4374","0.0017"
"8.9800","4.4474","0.0017"
"9.0000","4.4576","0.0017"
"9.0200","4.4678","0.0017"
"9.0400","4.4775","0.0017"
"9.0600","4.4868","0.0017"
"9.0800","4.4966","0.0017"
"9.1000","4.5069","0.0017"
"9.1200","4.5176","0.0017"
"9.1400","4.5281","0.0017"
"9.1600","4.5377","0.0017"
"9.1800","4.5472","0.0017"
"9.2000","4.5574","0.0017"
"9.2200","4.5680","0.0017"
"9.2400","4.5782","0.0017"
"9.2600","4.5874","0.0017"
"9.2800","4.5969","0.0017"
"9.3000","4.6075","0.0017"
"9.3200","4.6184","0.0017"
"9.3400","4.6287","0.0017"
"9.3600","4.6382","0.0017"
"9.3800","4.6477","0.0017"
"9.4000","4.6577","0.0017"
"9.4200","4.6677","0.0017"
"9.4400","4.6779","0.0017"
"9.4600","4.6877","0.0017"
"9.4800","4.6971","0.0017"
"9.5000","4.7071","0.0017"
"9.5200","4.7177","0.0017"
"9.5400","4.7288","0.0017"
"9.5600","4.7390","0.0016"
"9.5800","4.7481","0.0017"
"9.6000","4.7575","0.0017"
"9.6200","4.7676","0.0017"
"9.6400","4.7780","0.0017"
"9.6600","4.7878","0.0016"
"9.6800","4.7967","0.0017"
"9.7000","4.8061","0.0017"
"9.7200","4.8166","0.0017"
"9.7400","4.8275","0.0017"
"9.7600","4.8380","0.0016"
"9.7800","4.8478","0.0017"
"9.8000","4.8575","0.0017"
"9.8200","4.8678","0.0017"
"9.8400","4.8781","0.0017"
"9.8600","4.8885","0.0016"
"9.8800","4.8982","0.0016"
"9.9000","4.9076","0.0017"
"9.9200","4.9176","0.0017"
"9.9400","4.9280","0.0017"
"9.9600","4.9388","0.0016"
"9.9800","4.9488","0.0016"
"10.0000","4.9581","0.0017"
"10.0200","4.9678","0.0017"
"10.0400","4.9780","0.0017"
"10.0600","4.9883","0.0016"
"10.0800","4.9979","0.0016"
"10.1000","5.0071","0.0017"
"10.1200","5.0171","0.0017"
"10.1400","5.0279","0.0016"
"10.1600","5.0385","0.0016"
"10.1800","5.0484","0.0016"
"10.2000","5.0576","0.0016"
"10.2200","5.0672","0.0017"
"10.2400","5.0773","0.0016"
"10.2600","5.0874","0.0016"
"10.2800","5.0976","0.0016"
"10.3000","5.1074","0.0016"
"10.3200","5.1170","0.0016"
"10.3400","5.1270","0.0016"
"10.3600","5.1375","0.0016"
"10.3800","5.1482","0.0016"
"10.4000","5.1580","0.0016"
"10.4200","5.1673","0.0017"
"10.4400","5.1773","0.0016"
"10.4600","5.1878","0.0016"
"10.4800","5.1985","0.0016"
"10.5000","5.2082","0.0016"
"10.5200","5.2174","0.0016"
"10.5400","5.2275","0.0016"
"10.5600","5.2384","0.0016"
"10.5800","5.2491","0.0016"
"10.6000","5.2587","0.0016"
"10.6200","5.2677","0.0016"
"10.6400","5.2771","0.0016"
"10.6600","5.2870","0.0016"
"10.6800","5.2973","0.0016"
"10.7000","5.3077","0.0016"
"10.7200","5.3174","0.0016"
"10.7400","5.3272","0.0016"
"10.7600","5.3375","0.0016"
"10.7800","5.3481","0.0016"
"10.8000","5.3584","0.0016"
"10.8200","5.3678","0.0016"
"10.8400","5.3769","0.0016"
"10.8600","5.3868","0.0016"
"10.8800","5.3972","0.0016"
"10.9000","5.4078","0.0016"
"10.9200","5.4175","0.0016"
"10.9400","5.4267","0.0016"
"10.9600","5.4367","0.0016"
"10.9800","5.4473","0.0016"
"11.0000","5.4579","0.0016"
"11.0200","5.4677","0.0016"
"11.0400","5.4772","0.0016"
"11.0600","5.4872","0.0016"
"11.0800","5.4976","0.0016"
"11.1000","5.5083","0.0016"
"11.1200","5.5186","0.0016"
"11.1400","5.5281","0.0016"
"11.1600","5.5377","0.0016"
"11.1800","5.5479","0.0016"
"11.2000","5.5583","0.0016"
"11.2200","5.5685","0.0016"
"11.2400","5.5778","0.0016"
"11.2600","5.5872","0.0016"
"11.2800","5.5974","0.0016"
"11.3000","5.6080","0.0016"
"11.3200","5.6184","0.0016"
"11.3400","5.6279","0.0016"
"11.3600","5.6372","0.0016"
"11.3800","5.6474","0.0016"
"11.4000","5.6579","0.0016"
"11.4200","5.6680","0.0016"
"11.4400","5.6775","0.0016"
"11.4600","5.6869","0.0016"
"11.4800","5.6971","0.0016"
"11.5000","5.7076","0.0016"
"11.5200","5.7182","0.0016"
"11.5400","5.7282","0.0016"
"11.5600","5.7374","0.0016"
"11.5800","5.7469","0.0016"
"11.6000","5.7570","0.0016"
"11.6200","5.7677","0.0016"
"11.6400","5.7780","0.0016"
"11.6600","5.7874","0.0016"
"11.6800","5.7970","0.0016"
"11.7000","5.8075","0.0016"
"11.7200","5.8186","0.0016"
"11.7400","5.8290","0.0016"
"11.7600","5.8381","0.0016"
"11.7800","5.8475","0.0016"
"11.8000","5.8578","0.0016"
"11.8200","5.8684","0.0016"
"11.8400","5.8785","0.0016"
"11.8600","5.8878","0.0016"
"11.8800","5.8970","0.0016"
"11.9000","5.9070","0.0016"
"11.9200","5.9174","0.0016"
"11.9400","5.9281","0.0016"
"11.9600","5.9381","0.0016"
"11.9800","5.9476","0.0016"
"12.0000","5.9573","0.0016"
"12.0200","5.9675","0.0016"
"12.0400","5.9781","0.0016"
"12.0600","5.9882","0.0016"
"12.0800","5.9975","0.0016"
"12.1000","6.0071","0.0016"
"12.1200","6.0176","0.0016"
"12.1400","6.0284","0.0016"
"12.1600","6.0384","0.0016"
"12.1800","6.0473","0.0016"
"12.2000","6.0566","0.0016"
"12.2200","6.0667","0.0016"
"12.2400","6.0771","0.0016"
"12.2600","6.0873","0.0016"
"12.2800","6.0971","0.0016"
"12.3000","6.1072","0.0016"
"12.3200","6.1179","0.0016"
"12.3400","6.1286","0.0016"
"12.3600","6.1391","0.0016"
"12.3800","6.1486","0.0016"
"12.4000","6.1579","0.0016"
"12.4200","6.1677","0.0016"
"12.4400","6.1779","0.0016"
"12.4600","6.1884","0.0016"
"12.4800","6.1982","0.0016"
"12.5000","6.2075","0.0016"
"12.5200","6.2174","0.0016"
"12.5400","6.2278","0.0016"
"12.5600","6.2384","0.0016"
"12.5800","6.2482","0.0016"
"12.6000","6.2574","0.0016"
"12.6200","6.2671","0.0016"
"12.6400","6.2777","0.0016"
"12.6600","6.2881","0.0016"
"12.6800","6.2980","0.0016"
"12.7000","6.3074","0.0016"
"12.7200","6.3172","0.0016"
"12.7400","6.3276","0.0016"
"12.7600","6.3380","0.0016"
"12.7800","6.3483","0.0016"
"12.8000","6.3577","0.0016"
"12.8200","6.3667","0.0016"
"12.8400","6.3764","0.0016"
"12.8600","6.3868","0.0016"
"12.8800","6.3977","0.0016"
"12.9000","6.4080","0.0016"
"12.9200","6.4177","0.0016"
"12.9400","6.4279","0.0016"
"12.9600","6.4385","0.0016"
"12.9800","6.4490","0.0016"
"13.0000","6.4583","0.0016"
"13.0200","6.4671","0.0016"
"13.0400","6.4769","0.0016"
"13.0600","6.4875","0.0016"
"13.0800","6.4984","0.0016"
"13.1000","6.5084","0.0016"
"13.1200","6.5178","0.0016"
"13.1400","6.5275","0.0016"
"13.1600","6.5377","0.0016"
"13.1800","6.5480","0.0016"
"13.2000","6.5581","0.0016"
"13.2200","6.5675","0.0016"
"13.2400","6.5769","0.0016"
"13.2600","6.5868","0.0016"
"13.2800","6.5973","0.0016"
"13.3000","6.6080","0.0016"
"13.3200","6.6179","0.0016"
"13.3400","6.6275","0.0016"
"13.3600","6.6376","0.0016"
"13.3800","6.6481","0.0016"
"13.4000","6.6584","0.0016"
"13.4200","6.6676","0.0016"
"13.4400","6.6764","0.0016"
"13.4600","6.6863","0.0016"
"13.4800","6.6969","0.0016"
"13.5000","6.7077","0.0016"
"13.5200","6.7178","0.0016"
"13.5400","6.7275","0.0016"
"13.5600","6.7377","0.0016"
"13.5800","6.7481","0.0016"
"13.6000","6.7585","0.0016"
"13.6200","6.7682","0.0016"
"13.6400","6.7774","0.0016"
"13.6600","6.7869","0.0016"
"13.6800","6.7972","0.0016"
"13.7000","6.8081","0.0016"
"13.7200","6.8187","0.0016"
"13.7400","6.8283","0.0016"
"13.7600","6.8377","0.0016"
"13.7800","6.8478","0.0016"
"13.8000","6.8580","0.0016"
"13.8200","6.8682","0.0016"
"13.8400","6.8774","0.0016"
"13.8600","6.8865","0.0016"
"13.8800","6.8966","0.0016"
"13.9000","6.9075","0.0016"
"13.9200","6.9183","0.0016"
"13.9400","6.9281","0.0016"
"13.9600","6.9375","0.0016"
"13.9800","6.9474","0.0016"
"14.0000","6.9575","0.0016"
"14.0200","6.9678","0.0016"
"14.0400","6.9775","0.0016"
"14.0600","6.9868","0.0016"
"14.0800","6.9966","0.0016"
"14.1000","7.0070","0.0016"
"14.1200","7.0178","0.0016"
"14.1400","7.0280","0.0016"
"14.1600","7.0373","0.0016"
"14.1800","7.0469","0.0016"
"14.2000","7.0573","0.0016"
"14.2200","7.0681","0.0016"
"14.2400","7.0784","0.0016"
"14.2600","7.0875","0.0016"
"14.2800","7.0967","0.0016"
"14.3000","7.1071","0.0016"
"14.3200","7.1181","0.0016"
"14.3400","7.1287","0.0016"
"14.3600","7.1383","0.0016"
"14.3800","7.1477","0.0016"
"14.4000","7.1575","0.0016"
"14.4200","7.1672","0.0016"
"14.4400","7.1772","0.0016"
"14.4600","7.1870","0.0016"
"14.4800","7.1966","0.0016"
"14.5000","7.2066","0.0016"
"14.5200","7.2173","0.0016"
"14.5400","7.2287","0.0016"
"14.5600","7.2392","0.0015"
"14.5800","7.2485","0.0016"
"14.6000","7.2579","0.0016"
"14.6200","7.2679","0.0016"
"14.6400","7.2782","0.0016"
"14.6600","7.2879","0.0016"
"14.6800","7.2968","0.0016"
"14.7000","7.3063","0.0016"
"14.7200","7.3168","0.0016"
"14.7400","7.3275","0.0016"
"14.7600","7.3377","0.0016"
"14.7800","7.3472","0.0016"
"14.8000","7.3570","0.0016"
"14.8200","7.3675","0.0016"
"14.8400","7.3782","0.0016"
"14.8600","7.3888","0.0015"
"14.8800","7.3984","0.0016"
"14.9000","7.4076","0.0016"
"14.9200","7.4176","0.0016"
"14.9400","7.4282","0.0016"
"14.9600","7.4389","0.0016"
"14.9800","7.4488","0.0016"
"15.0000","7.4577","0.0016"
"15.0200","7.4671","0.0016"
"15.0400","7.4772","0.0016"
"15.0600","7.4877","0.0016"
"15.0800","7.4978","0.0015"
"15.1000","7.5072","0.0016"
"15.1200","7.5171","0.0016"
"15.1400","7.5278","0.0016"
"15.1600","7.5385","0.0016"
"15.1800","7.5485","0.0015"
"15.2000","7.5576","0.0016"
"15.2200","7.5671","0.0016"
"15.2400","7.5772","0.0016"
"15.2600","7.5875","0.0016"
"15.2800","7.5978","0.0016"
"15.3000","7.6074","0.0016"
"15.3200","7.6169","0.0016"
"15.3400","7.6269","0.0016"
"15.3600","7.6373","0.0016"
"15.3800","7.6481","0.0016"
"15.4000","7.6582","0.0016"
"15.4200","7.6677","0.0016"
"15.4400","7.6775","0.0016"
"15.4600","7.6877","0.0016"
"15.4800","7.6982","0.0016"
"15.5000","7.7080","0.0015"
"15.5200","7.7174","0.0016"
"15.5400","7.7277","0.0016"
"15.5600","7.7386","0.0016"
"15.5800","7.7492","0.0015"
"15.6000","7.7587","0.0016"
"15.6200","7.7678","0.0016"
"15.6400","7.7772","0.0016"
"15.6600","7.7869","0.0016"
"15.6800","7.7970","0.0016"
"15.7000","7.8076","0.0015"
"15.7200","7.8177","0.0016"
"15.7400","7.8278","0.0016"
"15.7600","7.8382","0.0016"
"15.7800","7.8487","0.0016"
"15.8000","7.8588","0.0015"
"15.8200","7.8677","0.0015"
"15.8400","7.8765","0.0016"
"15.8600","7.8864","0.0016"
"15.8800","7.8972","0.0016"
"15.9000","7.9080","0.0015"
"15.9200","7.9176","0.0015"
"15.9400","7.9267","0.0016"
"15.9600","7.9367","0.0016"
"15.9800","7.9473","0.0016"
"16.0000","7.9578","0.0015"
"16.0200","7.9678","0.0015"
"16.0400","7.9773","0.0016"
"16.0600","7.9875","0.0016"
"16.0800","7.9978","0.0016"
"16.1000","8.0083","0.0016"
"16.1200","8.0185","0.0015"
"16.1400","8.0279","0.0016"
"16.1600","8.0375","0.0016"
"16.1800","8.0476","0.0016"
"16.2000","8.0582","0.0016"
"16.2200","8.0686","0.0015"
"16.2400","8.0781","0.0015"
"16.2600","8.0873","0.0016"
"16.2800","8.0973","0.0016"
"16.3000","8.1078","0.0016"
"16.3200","8.1182","0.0015"
"16.3400","8.1277","0.0015"
"16.3600","8.1370","0.0016"
"16.3800","8.1473","0.0016"
"16.4000","8.1579","0.0015"
