Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.0200","0.0000","0.0000"
"0.0400","0.0004","0.0000"
"0.0600","0.0020","0.0000"
"0.0800","0.0070","0.0000"
"0.1000","0.0152","0.0000"
"0.1200","0.0243","0.0000"
"0.1400","0.0332","0.0000"
"0.1600","0.0410","0.0000"
"0.1800","0.0480","0.0001"
"0.2000","0.0550","0.0000"
"0.2200","0.0628","0.0000"
"0.2400","0.0711","0.0000"
"0.2600","0.0794","0.0000"
"0.2800","0.0876","0.0001"
"0.3000","0.0949","0.0000"
"0.3200","0.1019","0.0001"
"0.3400","0.1097","0.0001"
"0.3600","0.1183","0.0001"
"0.3800","0.1269","0.0001"
"0.4000","0.1352","0.0001"
"0.4200","0.1430","0.0001"
"0.4400","0.1502","0.0001"
"0.4600","0.1576","0.0001"
"0.4800","0.1657","0.0001"
"0.5000","0.1739","0.0001"
"0.5200","0.1823","0.0001"
"0.5400","0.1909","0.0001"
"0.5600","0.1989","0.0001"
"0.5800","0.2065","0.0001"
"0.6000","0.2141","0.0001"
"0.6200","0.2223","0.0001"
"0.6400","0.2308","0.0001"
"0.6600","0.2395","0.0001"
"0.6800","0.2476","0.0001"
"0.7000","0.2548","0.0002"
"0.7200","0.2618","0.0002"
"0.7400","0.2696","0.0002"
"0.7600","0.2781","0.0002"
"0.7800","0.2869","0.0002"
"0.8000","0.2954","0.0002"
"0.8200","0.3030","0.0002"
"0.8400","0.3102","0.0002"
"0.8600","0.3180","0.0002"
"0.8800","0.3267","0.0002"
"0.9000","0.3353","0.0002"
"0.9200","0.3435","0.0002"
"0.9400","0.3510","0.0002"
"0.9600","0.3581","0.0002"
"0.9800","0.3654","0.0002"
"1.0000","0.3736","0.0002"
"1.0200","0.3822","0.0002"
"1.0400","0.3906","0.0002"
"1.0600","0.3992","0.0002"
"1.0800","0.4070","0.0002"
"1.1000","0.4143","0.0003"
"1.1200","0.4217","0.0003"
"1.1400","0.4297","0.0003"
"1.1600","0.4378","0.0003"
"1.1800","0.4463","0.0003"
"1.2000","0.4545","0.0003"
"1.2200","0.4621","0.0003"
"1.2400","0.4696","0.0003"
"1.2600","0.4776","0.0003"
"1.2800","0.4863","0.0003"
"1.3000","0.4952","0.0003"
"1.3200","0.5038","0.0003"
"1.3400","0.5115","0.0003"
"1.3600","0.5186","0.0003"
"1.3800","0.5263","0.0003"
"1.4000","0.5349","0.0003"
"1.4200","0.5432","0.0004"
"1.4400","0.5514","0.0003"
"1.4600","0.5590","0.0004"
"1.4800","0.5663","0.0004"
"1.5000","0.5738","0.0004"
"1.5200","0.5821","0.0004"
"1.5400","0.5906","0.0004"
"1.5600","0.5988","0.0004"
"1.5800","0.6073","0.0004"
"1.6000","0.6154","0.0004"
"1.6200","0.6229","0.0004"
"1.6400","0.6304","0.0004"
"1.6600","0.6383","0.0004"
"1.6800","0.6464","0.0005"
"1.7000","0.6550","0.0005"
"1.7200","0.6632","0.0005"
"1.7400","0.6704","0.0005"
"1.7600","0.6773","0.0005"
"1.7800","0.6852","0.0005"
"1.8000","0.6941","0.0005"
"1.8200","0.7034","0.0005"
"1.8400","0.7122","0.0005"
"1.8600","0.7195","0.0005"
"1.8800","0.7261","0.0005"
"1.9000","0.7332","0.0005"
"1.9200","0.7414","0.0005"
"1.9400","0.7499","0.0006"
"1.9600","0.7585","0.0006"
"1.9800","0.7667","0.0006"
"2.0000","0.7742","0.0006"
"2.0200","0.7817","0.0006"
"2.0400","0.7899","0.0006"
"2.0600","0.7986","0.0006"
"2.0800","0.8074","0.0006"
"2.1000","0.8161","0.0006"
"2.1200","0.8240","0.0006"
"2.1400","0.8311","0.0007"
"2.1600","0.8384","0.0007"
"2.1800","0.8464","0.0007"
"2.2000","0.8546","0.0007"
"2.2200","0.8631","0.0007"
"2.2400","0.8713","0.0007"
"2.2600","0.8786","0.0007"
"2.2800","0.8858","0.0007"
"2.3000","0.8938","0.0007"
"2.3200","0.9025","0.0007"
