Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.0200","0.0000","0.0000"
"0.0400","0.0004","0.0000"
"0.0600","0.0011","0.0000"
"0.0800","0.0027","0.0000"
"0.1000","0.0061","0.0001"
"0.1200","0.0128","0.0001"
"0.1400","0.0213","0.0000"
"0.1600","0.0293","0.0001"
"0.1800","0.0372","0.0001"
"0.2000","0.0445","0.0001"
"0.2200","0.0517","0.0001"
"0.2400","0.0593","0.0001"
"0.2600","0.0676","0.0001"
"0.2800","0.0763","0.0001"
"0.3000","0.0851","0.0001"
"0.3200","0.0934","0.0001"
"0.3400","0.1008","0.0001"
"0.3600","0.1081","0.0001"
"0.3800","0.1159","0.0001"
"0.4000","0.1241","0.0001"
"0.4200","0.1323","0.0001"
"0.4400","0.1408","0.0001"
"0.4600","0.1486","0.0001"
"0.4800","0.1560","0.0001"
"0.5000","0.1636","0.0001"
"0.5200","0.1716","0.0002"
"0.5400","0.1797","0.0002"
"0.5600","0.1881","0.0002"
"0.5800","0.1966","0.0002"
"0.6000","0.2044","0.0002"
"0.6200","0.2120","0.0002"
"0.6400","0.2201","0.0002"
"0.6600","0.2286","0.0002"
"0.6800","0.2370","0.0002"
"0.7000","0.2454","0.0002"
"0.7200","0.2530","0.0002"
"0.7400","0.2601","0.0002"
"0.7600","0.2676","0.0002"
"0.7800","0.2762","0.0002"
"0.8000","0.2851","0.0002"
"0.8200","0.2939","0.0002"
"0.8400","0.3018","0.0002"
"0.8600","0.3091","0.0002"
"0.8800","0.3163","0.0003"
"0.9000","0.3241","0.0003"
"0.9200","0.3322","0.0003"
"0.9400","0.3402","0.0003"
"0.9600","0.3485","0.0003"
"0.9800","0.3565","0.0003"
"1.0000","0.3640","0.0003"
"1.0200","0.3715","0.0003"
"1.0400","0.3797","0.0003"
"1.0600","0.3884","0.0003"
"1.0800","0.3975","0.0003"
"1.1000","0.4059","0.0003"
"1.1200","0.4131","0.0003"
"1.1400","0.4200","0.0003"
"1.1600","0.4276","0.0003"
"1.1800","0.4360","0.0003"
"1.2000","0.4445","0.0003"
"1.2200","0.4529","0.0003"
"1.2400","0.4604","0.0004"
"1.2600","0.4672","0.0004"
"1.2800","0.4746","0.0004"
"1.3000","0.4832","0.0004"
"1.3200","0.4922","0.0004"
"1.3400","0.5009","0.0004"
"1.3600","0.5089","0.0004"
"1.3800","0.5164","0.0004"
"1.4000","0.5240","0.0004"
"1.4200","0.5322","0.0004"
"1.4400","0.5408","0.0004"
"1.4600","0.5492","0.0004"
"1.4800","0.5576","0.0004"
"1.5000","0.5652","0.0005"
"1.5200","0.5724","0.0005"
"1.5400","0.5797","0.0005"
"1.5600","0.5880","0.0005"
"1.5800","0.5966","0.0005"
"1.6000","0.6055","0.0005"
"1.6200","0.6139","0.0005"
"1.6400","0.6213","0.0005"
"1.6600","0.6283","0.0005"
"1.6800","0.6357","0.0005"
"1.7000","0.6440","0.0005"
"1.7200","0.6525","0.0005"
"1.7400","0.6610","0.0006"
"1.7600","0.6688","0.0006"
"1.7800","0.6760","0.0006"
"1.8000","0.6835","0.0006"
"1.8200","0.6921","0.0006"
"1.8400","0.7010","0.0006"
"1.8600","0.7096","0.0006"
"1.8800","0.7176","0.0006"
"1.9000","0.7248","0.0006"
"1.9200","0.7319","0.0006"
"1.9400","0.7396","0.0007"
"1.9600","0.7476","0.0007"
"1.9800","0.7556","0.0007"
"2.0000","0.7641","0.0007"
"2.0200","0.7723","0.0007"
"2.0400","0.7799","0.0007"
"2.0600","0.7873","0.0007"
"2.0800","0.7952","0.0007"
"2.1000","0.8036","0.0007"
"2.1200","0.8124","0.0007"
"2.1400","0.8211","0.0007"
"2.1600","0.8288","0.0008"
"2.1800","0.8359","0.0008"
"2.2000","0.8436","0.0008"
"2.2200","0.8521","0.0008"
"2.2400","0.8608","0.0008"
"2.2600","0.8696","0.0008"
"2.2800","0.8774","0.0008"
"2.3000","0.8846","0.0008"
"2.3200","0.8922","0.0008"
