Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.0200","0.0000","0.0000"
"0.0400","0.0003","0.0000"
"0.0600","0.0011","0.0000"
"0.0800","0.0027","0.0000"
"0.1000","0.0064","0.0000"
"0.1200","0.0136","0.0000"
"0.1400","0.0218","0.0000"
"0.1600","0.0292","0.0000"
"0.1800","0.0363","0.0001"
"0.2000","0.0443","0.0000"
"0.2200","0.0527","0.0001"
"0.2400","0.0613","0.0001"
"0.2600","0.0696","0.0001"
"0.2800","0.0769","0.0001"
"0.3000","0.0840","0.0001"
"0.3200","0.0917","0.0001"
"0.3400","0.1002","0.0001"
"0.3600","0.1088","0.0001"
"0.3800","0.1174","0.0001"
"0.4000","0.1251","0.0001"
"0.4200","0.1323","0.0001"
"0.4400","0.1398","0.0002"
"0.4600","0.1482","0.0001"
"0.4800","0.1569","0.0002"
"0.5000","0.1653","0.0002"
"0.5200","0.1734","0.0002"
"0.5400","0.1810","0.0002"
"0.5600","0.1885","0.0002"
"0.5800","0.1965","0.0002"
"0.6000","0.2048","0.0002"
"0.6200","0.2131","0.0002"
"0.6400","0.2217","0.0002"
"0.6600","0.2300","0.0002"
"0.6800","0.2376","0.0002"
"0.7000","0.2450","0.0002"
"0.7200","0.2530","0.0002"
"0.7400","0.2614","0.0002"
"0.7600","0.2700","0.0002"
"0.7800","0.2784","0.0002"
"0.8000","0.2858","0.0003"
"0.8200","0.2927","0.0003"
"0.8400","0.3002","0.0003"
"0.8600","0.3086","0.0003"
"0.8800","0.3175","0.0003"
"0.9000","0.3262","0.0003"
"0.9200","0.3339","0.0003"
"0.9400","0.3410","0.0003"
"0.9600","0.3485","0.0003"
"0.9800","0.3570","0.0003"
"1.0000","0.3657","0.0003"
"1.0200","0.3740","0.0003"
"1.0400","0.3818","0.0004"
"1.0600","0.3889","0.0004"
"1.0800","0.3961","0.0004"
"1.1000","0.4041","0.0004"
"1.1200","0.4126","0.0004"
"1.1400","0.4211","0.0004"
"1.1600","0.4297","0.0004"
"1.1800","0.4377","0.0004"
"1.2000","0.4452","0.0004"
"1.2200","0.4525","0.0004"
"1.2400","0.4605","0.0005"
"1.2600","0.4686","0.0005"
"1.2800","0.4769","0.0005"
"1.3000","0.4853","0.0005"
"1.3200","0.4930","0.0005"
"1.3400","0.5004","0.0005"
"1.3600","0.5082","0.0005"
"1.3800","0.5168","0.0005"
"1.4000","0.5256","0.0005"
"1.4200","0.5344","0.0005"
"1.4400","0.5423","0.0005"
"1.4600","0.5495","0.0006"
"1.4800","0.5569","0.0006"
"1.5000","0.5653","0.0006"
"1.5200","0.5737","0.0006"
"1.5400","0.5819","0.0006"
"1.5600","0.5897","0.0006"
"1.5800","0.5970","0.0006"
"1.6000","0.6045","0.0006"
"1.6200","0.6125","0.0006"
"1.6400","0.6209","0.0006"
"1.6600","0.6292","0.0007"
"1.6800","0.6377","0.0007"
"1.7000","0.6459","0.0007"
"1.7200","0.6536","0.0007"
"1.7400","0.6610","0.0007"
"1.7600","0.6688","0.0007"
"1.7800","0.6769","0.0007"
"1.8000","0.6853","0.0007"
"1.8200","0.6938","0.0007"
"1.8400","0.7013","0.0007"
"1.8600","0.7082","0.0008"
"1.8800","0.7156","0.0008"
"1.9000","0.7242","0.0008"
"1.9200","0.7335","0.0008"
"1.9400","0.7427","0.0008"
"1.9600","0.7504","0.0008"
"1.9800","0.7571","0.0008"
"2.0000","0.7639","0.0008"
"2.0200","0.7718","0.0008"
"2.0400","0.7803","0.0009"
"2.0600","0.7889","0.0009"
"2.0800","0.7973","0.0009"
"2.1000","0.8049","0.0009"
"2.1200","0.8123","0.0009"
"2.1400","0.8203","0.0009"
"2.1600","0.8289","0.0009"
"2.1800","0.8376","0.0009"
"2.2000","0.8464","0.0009"
"2.2200","0.8545","0.0009"
"2.2400","0.8618","0.0009"
"2.2600","0.8689","0.0010"
"2.2800","0.8766","0.0010"
"2.3000","0.8848","0.0010"
"2.3200","0.8933","0.0010"
