Time,Displacement,Force
"2.3400","0.9099","0.0007"
"2.3600","0.9170","0.0008"
"2.3800","0.9250","0.0008"
"2.4000","0.9337","0.0008"
"2.4200","0.9425","0.0008"
"2.4400","0.9510","0.0008"
"2.4600","0.9584","0.0008"
"2.4800","0.9652","0.0008"
"2.5000","0.9726","0.0008"
"2.5200","0.9811","0.0008"
"2.5400","0.9899","0.0008"
"2.5600","0.9984","0.0009"
"2.5800","1.0063","0.0009"
"2.6000","1.0137","0.0009"
"2.6200","1.0212","0.0009"
"2.6400","1.0294","0.0009"
"2.6600","1.0379","0.0009"
"2.6800","1.0461","0.0009"
"2.7000","1.0544","0.0009"
"2.7200","1.0622","0.0009"
"2.7400","1.0693","0.0009"
"2.7600","1.0765","0.0009"
"2.7800","1.0842","0.0010"
"2.8000","1.0923","0.0010"
"2.8200","1.1011","0.0010"
"2.8400","1.1101","0.0010"
"2.8600","1.1184","0.0010"
"2.8800","1.1259","0.0010"
"2.9000","1.1338","0.0010"
"2.9200","1.1422","0.0010"
"2.9400","1.1507","0.0010"
"2.9600","1.1592","0.0010"
"2.9800","1.1666","0.0010"
"3.0000","1.1736","0.0011"
"3.0200","1.1811","0.0011"
"3.0400","1.1895","0.0011"
"3.0600","1.1979","0.0011"
"3.0800","1.2062","0.0011"
"3.1000","1.2140","0.0011"
"3.1200","1.2214","0.0011"
"3.1400","1.2290","0.0011"
"3.1600","1.2373","0.0011"
"3.1800","1.2459","0.0011"
"3.2000","1.2540","0.0011"
"3.2200","1.2624","0.0011"
"3.2400","1.2703","0.0011"
"3.2600","1.2776","0.0012"
"3.2800","1.2850","0.0012"
"3.3000","1.2929","0.0012"
"3.3200","1.3012","0.0012"
"3.3400","1.3099","0.0012"
"3.3600","1.3184","0.0012"
"3.3800","1.3262","0.0012"
"3.4000","1.3335","0.0012"
"3.4200","1.3413","0.0012"
"3.4400","1.3495","0.0012"
"3.4600","1.3579","0.0012"
"3.4800","1.3663","0.0012"
"3.5000","1.3737","0.0012"
"3.5200","1.3806","0.0013"
"3.5400","1.3879","0.0013"
"3.5600","1.3964","0.0013"
"3.5800","1.4054","0.0013"
"3.6000","1.4141","0.0013"
"3.6200","1.4222","0.0013"
"3.6400","1.4298","0.0013"
"3.6600","1.4374","0.0013"
"3.6800","1.4457","0.0013"
"3.7000","1.4541","0.0013"
"3.7200","1.4622","0.0013"
"3.7400","1.4706","0.0013"
"3.7600","1.4784","0.0013"
"3.7800","1.4856","0.0014"
"3.8000","1.4930","0.0014"
"3.8200","1.5011","0.0014"
"3.8400","1.5097","0.0014"
"3.8600","1.5185","0.0014"
"3.8800","1.5270","0.0014"
"3.9000","1.5345","0.0014"
"3.9200","1.5416","0.0014"
"3.9400","1.5491","0.0014"
"3.9600","1.5574","0.0014"
"3.9800","1.5658","0.0014"
"4.0000","1.5742","0.0014"
"4.0200","1.5818","0.0014"
"4.0400","1.5889","0.0015"
"4.0600","1.5963","0.0015"
"4.0800","1.6049","0.0015"
"4.1000","1.6138","0.0015"
"4.1200","1.6226","0.0015"
"4.1400","1.6310","0.0015"
"4.1600","1.6384","0.0015"
"4.1800","1.6456","0.0015"
"4.2000","1.6531","0.0015"
"4.2200","1.6612","0.0015"
"4.2400","1.6694","0.0015"
"4.2600","1.6779","0.0015"
"4.2800","1.6860","0.0015"
"4.3000","1.6935","0.0015"
"4.3200","1.7008","0.0016"
"4.3400","1.7087","0.0016"
"4.3600","1.7172","0.0016"
"4.3800","1.7260","0.0016"
"4.4000","1.7346","0.0016"
"4.4200","1.7421","0.0016"
"4.4400","1.7491","0.0016"
"4.4600","1.7566","0.0016"
"4.4800","1.7651","0.0016"
"4.5000","1.7740","0.0016"
"4.5200","1.7828","0.0016"
"4.5400","1.7905","0.0016"
"4.5600","1.7974","0.0016"
"4.5800","1.8047","0.0016"
"4.6000","1.8133","0.0016"
"4.6200","1.8223","0.0016"
"4.6400","1.8312","0.0016"
"4.6600","1.8391","0.0017"
"4.6800","1.8463","0.0017"
"4.7000","1.8536","0.0017"
"4.7200","1.8614","0.0017"
"4.7400","1.8696","0.0017"
"4.7600","1.8776","0.0017"
"4.7800","1.8859","0.0017"
"4.8000","1.8941","0.0017"
"4.8200","1.9019","0.0017"
"4.8400","1.9094","0.0017"
"4.8600","1.9174","0.0017"
"4.8800","1.9257","0.0017"
"4.9000","1.9344","0.0017"
"4.9200","1.9429","0.0017"
"4.9400","1.9506","0.0017"
"4.9600","1.9577","0.0018"
"4.9800","1.9650","0.0018"
"5.0000","1.9732","0.0018"
"5.0200","1.9816","0.0018"
"5.0400","1.9901","0.0018"
"5.0600","1.9977","0.0018"
"5.0800","2.0048","0.0018"
"5.1000","2.0121","0.0018"
"5.1200","2.0204","0.0018"
"5.1400","2.0293","0.0018"
"5.1600","2.0381","0.0018"
"5.1800","2.0463","0.0018"
"5.2000","2.0538","0.0018"
"5.2200","2.0613","0.0018"
"5.2400","2.0693","0.0018"
"5.2600","2.0778","0.0018"
"5.2800","2.0860","0.0018"
"5.3000","2.0943","0.0019"
"5.3200","2.1022","0.0019"
"5.3400","2.1098","0.0019"
"5.3600","2.1174","0.0019"
"5.3800","2.1257","0.0019"
"5.4000","2.1342","0.0019"
"5.4200","2.1428","0.0019"
"5.4400","2.1511","0.0019"
"5.4600","2.1585","0.0019"
"5.4800","2.1654","0.0019"
"5.5000","2.1727","0.0019"
"5.5200","2.1808","0.0019"
"5.5400","2.1893","0.0019"
"5.5600","2.1977","0.0019"
"5.5800","2.2055","0.0019"
"5.6000","2.2127","0.0019"
"5.6200","2.2203","0.0020"
"5.6400","2.2290","0.0020"
"5.6600","2.2379","0.0020"
"5.6800","2.2466","0.0020"
"5.7000","2.2547","0.0020"
"5.7200","2.2616","0.0020"
"5.7400","2.2684","0.0020"
"5.7600","2.2758","0.0020"
"5.7800","2.2840","0.0020"
"5.8000","2.2924","0.0020"
"5.8200","2.3009","0.0020"
"5.8400","2.3094","0.0020"
"5.8600","2.3174","0.0020"
"5.8800","2.3255","0.0020"
"5.9000","2.3340","0.0020"
"5.9200","2.3425","0.0020"
"5.9400","2.3511","0.0020"
"5.9600","2.3593","0.0020"
"5.9800","2.3667","0.0020"
"6.0000","2.3738","0.0021"
"6.0200","2.3813","0.0021"
"6.0400","2.3898","0.0021"
"6.0600","2.3984","0.0021"
"6.0800","2.4070","0.0021"
"6.1000","2.4149","0.0021"
"6.1200","2.4221","0.0021"
"6.1400","2.4295","0.0021"
"6.1600","2.4378","0.0021"
"6.1800","2.4465","0.0021"
"6.2000","2.4550","0.0021"
"6.2200","2.4629","0.0021"
"6.2400","2.4700","0.0021"
"6.2600","2.4771","0.0021"
"6.2800","2.4847","0.0021"
"6.3000","2.4930","0.0021"
"6.3200","2.5014","0.0021"
"6.3400","2.5100","0.0021"
"6.3600","2.5183","0.0021"
"6.3800","2.5260","0.0021"
"6.4000","2.5335","0.0022"
"6.4200","2.5414","0.0022"
"6.4400","2.5497","0.0022"
"6.4600","2.5584","0.0022"
"6.4800","2.5669","0.0022"
"6.5000","2.5743","0.0022"
"6.5200","2.5811","0.0022"
"6.5400","2.5882","0.0022"
"6.5600","2.5964","0.0022"
"6.5800","2.6052","0.0022"
"6.6000","2.6141","0.0022"
"6.6200","2.6222","0.0022"
"6.6400","2.6294","0.0022"
"6.6600","2.6365","0.0022"
"6.6800","2.6447","0.0022"
"6.7000","2.6535","0.0022"
"6.7200","2.6621","0.0022"
"6.7400","2.6703","0.0022"
"6.7600","2.6776","0.0022"
"6.7800","2.6848","0.0022"
"6.8000","2.6925","0.0023"
"6.8200","2.7010","0.0023"
"6.8400","2.7095","0.0023"
"6.8600","2.7182","0.0023"
"6.8800","2.7267","0.0023"
"6.9000","2.7344","0.0023"
"6.9200","2.7418","0.0023"
"6.9400","2.7496","0.0023"
"6.9600","2.7578","0.0023"
"6.9800","2.7662","0.0023"
"7.0000","2.7747","0.0023"
"7.0200","2.7824","0.0023"
"7.0400","2.7896","0.0023"
"7.0600","2.7972","0.0023"
"7.0800","2.8055","0.0023"
"7.1000","2.8139","0.0023"
"7.1200","2.8224","0.0023"
"7.1400","2.8305","0.0023"
"7.1600","2.8378","0.0023"
"7.1800","2.8450","0.0023"
"7.2000","2.8532","0.0023"
"7.2200","2.8619","0.0023"
"7.2400","2.8704","0.0024"
"7.2600","2.8786","0.0023"
"7.2800","2.8860","0.0024"
"7.3000","2.8933","0.0024"
"7.3200","2.9010","0.0024"
"7.3400","2.9093","0.0024"
"7.3600","2.9174","0.0024"
"7.3800","2.9258","0.0024"
"7.4000","2.9339","0.0024"
"7.4200","2.9414","0.0024"
"7.4400","2.9488","0.0024"
"7.4600","2.9567","0.0024"
"7.4800","2.9650","0.0024"
"7.5000","2.9736","0.0024"
"7.5200","2.9823","0.0024"
"7.5400","2.9900","0.0024"
"7.5600","2.9971","0.0024"
"7.5800","3.0044","0.0024"
"7.6000","3.0128","0.0024"
"7.6200","3.0218","0.0024"
"7.6400","3.0309","0.0024"
"7.6600","3.0389","0.0024"
"7.6800","3.0460","0.0025"
"7.7000","3.0532","0.0025"
"7.7200","3.0614","0.0025"
"7.7400","3.0702","0.0025"
"7.7600","3.0787","0.0025"
"7.7800","3.0868","0.0025"
"7.8000","3.0941","0.0025"
"7.8200","3.1012","0.0025"
"7.8400","3.1088","0.0025"
"7.8600","3.1171","0.0025"
"7.8800","3.1256","0.0025"
"7.9000","3.1343","0.0025"
"7.9200","3.1426","0.0025"
"7.9400","3.1503","0.0025"
"7.9600","3.1576","0.0025"
"7.9800","3.1655","0.0025"
"8.0000","3.1737","0.0025"
"8.0200","3.1820","0.0025"
"8.0400","3.1904","0.0025"
"8.0600","3.1980","0.0025"
"8.0800","3.2052","0.0025"
"8.1000","3.2126","0.0026"
"8.1200","3.2210","0.0025"
"8.1400","3.2299","0.0026"
"8.1600","3.2388","0.0026"
"8.1800","3.2469","0.0026"
"8.2000","3.2539","0.0026"
"8.2200","3.2608","0.0026"
"8.2400","3.2686","0.0026"
"8.2600","3.2770","0.0026"
"8.2800","3.2853","0.0026"
"8.3000","3.2935","0.0026"
"8.3200","3.3010","0.0026"
"8.3400","3.3085","0.0026"
"8.3600","3.3166","0.0026"
"8.3800","3.3255","0.0026"
"8.4000","3.3343","0.0026"
"8.4200","3.3430","0.0026"
"8.4400","3.3515","0.0026"
"8.4600","3.3590","0.0026"
"8.4800","3.3660","0.0026"
"8.5000","3.3734","0.0026"
"8.5200","3.3814","0.0026"
"8.5400","3.3897","0.0026"
"8.5600","3.3984","0.0026"
"8.5800","3.4063","0.0026"
"8.6000","3.4135","0.0026"
"8.6200","3.4207","0.0027"
"8.6400","3.4288","0.0027"
"8.6600","3.4375","0.0027"
"8.6800","3.4462","0.0027"
"8.7000","3.4544","0.0027"
"8.7200","3.4617","0.0027"
"8.7400","3.4689","0.0027"
"8.7600","3.4769","0.0027"
"8.7800","3.4855","0.0027"
"8.8000","3.4941","0.0027"
"8.8200","3.5024","0.0027"
"8.8400","3.5100","0.0027"
"8.8600","3.5173","0.0027"
"8.8800","3.5250","0.0027"
"8.9000","3.5334","0.0027"
"8.9200","3.5418","0.0027"
"8.9400","3.5505","0.0027"
"8.9600","3.5589","0.0027"
"8.9800","3.5666","0.0027"
"9.0000","3.5738","0.0027"
"9.0200","3.5814","0.0027"
"9.0400","3.5893","0.0027"
"9.0600","3.5975","0.0027"
"9.0800","3.6059","0.0027"
"9.1000","3.6140","0.0027"
"9.1200","3.6217","0.0028"
"9.1400","3.6296","0.0028"
"9.1600","3.6381","0.0028"
"9.1800","3.6469","0.0028"
"9.2000","3.6555","0.0028"
"9.2200","3.6631","0.0028"
"9.2400","3.6699","0.0028"
"9.2600","3.6768","0.0028"
"9.2800","3.6846","0.0028"
"9.3000","3.6934","0.0028"
"9.3200","3.7023","0.0028"
"9.3400","3.7110","0.0028"
"9.3600","3.7188","0.0028"
"9.3800","3.7261","0.0028"
"9.4000","3.7338","0.0028"
"9.4200","3.7420","0.0028"
"9.4400","3.7500","0.0028"
"9.4600","3.7581","0.0028"
"9.4800","3.7663","0.0028"
"9.5000","3.7740","0.0028"
"9.5200","3.7813","0.0028"
"9.5400","3.7889","0.0028"
"9.5600","3.7971","0.0028"
"9.5800","3.8054","0.0028"
"9.6000","3.8142","0.0028"
"9.6200","3.8222","0.0028"
"9.6400","3.8291","0.0028"
"9.6600","3.8358","0.0029"
"9.6800","3.8436","0.0029"
"9.7000","3.8522","0.0029"
"9.7200","3.8611","0.0029"
"9.7400","3.8695","0.0028"
"9.7600","3.8766","0.0029"
"9.7800","3.8834","0.0029"
"9.8000","3.8910","0.0029"
"9.8200","3.8996","0.0029"
"9.8400","3.9084","0.0029"
"9.8600","3.9173","0.0029"
"9.8800","3.9257","0.0029"
"9.9000","3.9336","0.0029"
"9.9200","3.9417","0.0029"
"9.9400","3.9501","0.0029"
"9.9600","3.9580","0.0029"
"9.9800","3.9660","0.0029"
"10.0000","3.9742","0.0029"
"10.0200","3.9819","0.0029"
"10.0400","3.9895","0.0029"
"10.0600","3.9976","0.0029"
"10.0800","4.0066","0.0029"
"10.1000","4.0158","0.0029"
"10.1200","4.0246","0.0029"
"10.1400","4.0322","0.0029"
"10.1600","4.0391","0.0029"
"10.1800","4.0462","0.0029"
"10.2000","4.0542","0.0029"
"10.2200","4.0627","0.0029"
"10.2400","4.0712","0.0029"
"10.2600","4.0791","0.0029"
"10.2800","4.0860","0.0030"
"10.3000","4.0928","0.0030"
"10.3200","4.1006","0.0030"
"10.3400","4.1095","0.0030"
"10.3600","4.1183","0.0030"
"10.3800","4.1268","0.0030"
"10.4000","4.1345","0.0030"
"10.4200","4.1419","0.0030"
"10.4400","4.1495","0.0030"
"10.4600","4.1578","0.0030"
"10.4800","4.1658","0.0030"
"10.5000","4.1739","0.0030"
"10.5200","4.1819","0.0030"
"10.5400","4.1895","0.0030"
"10.5600","4.1968","0.0030"
"10.5800","4.2046","0.0030"
"10.6000","4.2129","0.0030"
"10.6200","4.2213","0.0030"
"10.6400","4.2301","0.0030"
"10.6600","4.2384","0.0030"
"10.6800","4.2460","0.0030"
"10.7000","4.2533","0.0030"
"10.7200","4.2613","0.0030"
"10.7400","4.2697","0.0030"
"10.7600","4.2783","0.0030"
"10.7800","4.2864","0.0030"
"10.8000","4.2938","0.0030"
"10.8200","4.3011","0.0031"
"10.8400","4.3092","0.0031"
"10.8600","4.3181","0.0030"
"10.8800","4.3268","0.0031"
"10.9000","4.3351","0.0030"
"10.9200","4.3427","0.0031"
"10.9400","4.3500","0.0031"
"10.9600","4.3577","0.0031"
"10.9800","4.3658","0.0031"
"11.0000","4.3737","0.0031"
"11.0200","4.3817","0.0031"
"11.0400","4.3900","0.0031"
"11.0600","4.3978","0.0031"
"11.0800","4.4052","0.0031"
"11.1000","4.4130","0.0031"
"11.1200","4.4215","0.0031"
"11.1400","4.4302","0.0031"
"11.1600","4.4392","0.0031"
"11.1800","4.4472","0.0031"
"11.2000","4.4543","0.0031"
"11.2200","4.4613","0.0031"
"11.2400","4.4692","0.0031"
"11.2600","4.4776","0.0031"
"11.2800","4.4861","0.0031"
"11.3000","4.4943","0.0031"
"11.3200","4.5014","0.0031"
"11.3400","4.5084","0.0031"
"11.3600","4.5160","0.0031"
"11.3800","4.5247","0.0031"
"11.4000","4.5334","0.0031"
"11.4200","4.5421","0.0031"
"11.4400","4.5502","0.0031"
"11.4600","4.5578","0.0031"
"11.4800","4.5655","0.0032"
"11.5000","4.5739","0.0031"
"11.5200","4.5821","0.0032"
"11.5400","4.5904","0.0032"
"11.5600","4.5987","0.0032"
"11.5800","4.6064","0.0032"
"11.6000","4.6137","0.0032"
"11.6200","4.6214","0.0032"
"11.6400","4.6296","0.0032"
"11.6600","4.6381","0.0032"
"11.6800","4.6470","0.0032"
"11.7000","4.6552","0.0032"
"11.7200","4.6626","0.0032"
"11.7400","4.6698","0.0032"
"11.7600","4.6776","0.0032"
"11.7800","4.6860","0.0032"
"11.8000","4.6944","0.0032"
"11.8200","4.7023","0.0032"
"11.8400","4.7095","0.0032"
"11.8600","4.7166","0.0032"
"11.8800","4.7247","0.0032"
"11.9000","4.7337","0.0032"
"11.9200","4.7425","0.0032"
"11.9400","4.7510","0.0032"
"11.9600","4.7586","0.0032"
"11.9800","4.7657","0.0032"
"12.0000","4.7731","0.0032"
"12.0200","4.7811","0.0032"
"12.0400","4.7893","0.0032"
"12.0600","4.7975","0.0032"
"12.0800","4.8059","0.0032"
"12.1000","4.8137","0.0032"
"12.1200","4.8212","0.0032"
"12.1400","4.8289","0.0032"
"12.1600","4.8370","0.0032"
"12.1800","4.8455","0.0033"
"12.2000","4.8543","0.0032"
"12.2200","4.8625","0.0032"
"12.2400","4.8698","0.0033"
"12.2600","4.8771","0.0033"
"12.2800","4.8851","0.0033"
"12.3000","4.8937","0.0033"
"12.3200","4.9020","0.0033"
"12.3400","4.9102","0.0033"
"12.3600","4.9177","0.0033"
"12.3800","4.9249","0.0033"
"12.4000","4.9327","0.0033"
"12.4200","4.9417","0.0033"
"12.4400","4.9508","0.0033"
"12.4600","4.9593","0.0033"
"12.4800","4.9664","0.0033"
"12.5000","4.9732","0.0033"
"12.5200","4.9805","0.0033"
"12.5400","4.9885","0.0033"
"12.5600","4.9965","0.0033"
"12.5800","5.0044","0.0033"
"12.6000","5.0130","0.0033"
"12.6200","5.0217","0.0033"
"12.6400","5.0301","0.0033"
"12.6600","5.0383","0.0033"
"12.6800","5.0468","0.0033"
"12.7000","5.0549","0.0033"
"12.7200","5.0632","0.0033"
"12.7400","5.0708","0.0033"
"12.7600","5.0779","0.0033"
"12.7800","5.0849","0.0033"
"12.8000","5.0927","0.0033"
"12.8200","5.1012","0.0033"
"12.8400","5.1099","0.0033"
"12.8600","5.1184","0.0033"
"12.8800","5.1259","0.0033"
"12.9000","5.1330","0.0033"
"12.9200","5.1406","0.0034"
"12.9400","5.1492","0.0033"
"12.9600","5.1577","0.0034"
"12.9800","5.1662","0.0033"
"13.0000","5.1741","0.0034"
"13.0200","5.1814","0.0034"
"13.0400","5.1888","0.0034"
"13.0600","5.1970","0.0034"
"13.0800","5.2054","0.0034"
"13.1000","5.2139","0.0034"
"13.1200","5.2227","0.0034"
"13.1400","5.2308","0.0034"
"13.1600","5.2382","0.0034"
"13.1800","5.2457","0.0034"
"13.2000","5.2538","0.0034"
"13.2200","5.2622","0.0034"
"13.2400","5.2707","0.0034"
"13.2600","5.2787","0.0034"
"13.2800","5.2860","0.0034"
"13.3000","5.2932","0.0034"
"13.3200","5.3011","0.0034"
"13.3400","5.3096","0.0034"
"13.3600","5.3183","0.0034"
"13.3800","5.3268","0.0034"
"13.4000","5.3344","0.0034"
"13.4200","5.3415","0.0034"
"13.4400","5.3491","0.0034"
"13.4600","5.3576","0.0034"
"13.4800","5.3659","0.0034"
"13.5000","5.3742","0.0034"
"13.5200","5.3820","0.0034"
"13.5400","5.3893","0.0034"
"13.5600","5.3969","0.0034"
"13.5800","5.4051","0.0034"
"13.6000","5.4136","0.0034"
"13.6200","5.4219","0.0034"
"13.6400","5.4303","0.0034"
"13.6600","5.4381","0.0034"
"13.6800","5.4454","0.0034"
"13.7000","5.4529","0.0034"
"13.7200","5.4610","0.0034"
"13.7400","5.4692","0.0034"
"13.7600","5.4777","0.0034"
"13.7800","5.4861","0.0034"
"13.8000","5.4937","0.0034"
"13.8200","5.5010","0.0035"
"13.8400","5.5090","0.0035"
"13.8600","5.5177","0.0035"
"13.8800","5.5264","0.0035"
"13.9000","5.5349","0.0035"
"13.9200","5.5423","0.0035"
"13.9400","5.5492","0.0035"
"13.9600","5.5568","0.0035"
"13.9800","5.5653","0.0035"
"14.0000","5.5740","0.0035"
"14.0200","5.5826","0.0035"
"14.0400","5.5904","0.0035"
"14.0600","5.5976","0.0035"
"14.0800","5.6048","0.0035"
"14.1000","5.6127","0.0035"
"14.1200","5.6208","0.0035"
"14.1400","5.6288","0.0035"
"14.1600","5.6372","0.0035"
"14.1800","5.6454","0.0035"
"14.2000","5.6529","0.0035"
"14.2200","5.6604","0.0035"
"14.2400","5.6686","0.0035"
"14.2600","5.6772","0.0035"
"14.2800","5.6865","0.0035"
"14.3000","5.6954","0.0035"
"14.3200","5.7030","0.0035"
"14.3400","5.7101","0.0035"
"14.3600","5.7179","0.0035"
"14.3800","5.7264","0.0035"
"14.4000","5.7350","0.0035"
"14.4200","5.7433","0.0035"
"14.4400","5.7506","0.0035"
"14.4600","5.7574","0.0035"
"14.4800","5.7647","0.0035"
"14.5000","5.7730","0.0035"
"14.5200","5.7815","0.0035"
"14.5400","5.7900","0.0035"
"14.5600","5.7979","0.0035"
"14.5800","5.8054","0.0035"
"14.6000","5.8133","0.0036"
"14.6200","5.8218","0.0035"
"14.6400","5.8305","0.0035"
"14.6600","5.8389","0.0035"
"14.6800","5.8472","0.0035"
"14.7000","5.8549","0.0035"
"14.7200","5.8621","0.0036"
"14.7400","5.8696","0.0036"
"14.7600","5.8776","0.0036"
"14.7800","5.8859","0.0036"
"14.8000","5.8944","0.0036"
"14.8200","5.9027","0.0036"
"14.8400","5.9101","0.0036"
"14.8600","5.9174","0.0036"
"14.8800","5.9253","0.0036"
"14.9000","5.9337","0.0036"
"14.9200","5.9423","0.0036"
"14.9400","5.9507","0.0036"
"14.9600","5.9583","0.0036"
"14.9800","5.9654","0.0036"
"15.0000","5.9729","0.0036"
"15.0200","5.9814","0.0036"
"15.0400","5.9899","0.0036"
"15.0600","5.9983","0.0036"
"15.0800","6.0061","0.0036"
"15.1000","6.0135","0.0036"
"15.1200","6.0210","0.0036"
"15.1400","6.0292","0.0036"
"15.1600","6.0377","0.0036"
"15.1800","6.0460","0.0036"
"15.2000","6.0544","0.0036"
"15.2200","6.0622","0.0036"
"15.2400","6.0694","0.0036"
"15.2600","6.0765","0.0036"
"15.2800","6.0842","0.0036"
"15.3000","6.0923","0.0036"
"15.3200","6.1010","0.0036"
"15.3400","6.1097","0.0036"
"15.3600","6.1177","0.0036"
"15.3800","6.1254","0.0036"
"15.4000","6.1335","0.0036"
"15.4200","6.1423","0.0036"
"15.4400","6.1512","0.0036"
"15.4600","6.1595","0.0036"
"15.4800","6.1668","0.0036"
"15.5000","6.1735","0.0036"
"15.5200","6.1807","0.0036"
"15.5400","6.1890","0.0036"
"15.5600","6.1976","0.0036"
"15.5800","6.2062","0.0036"
"15.6000","6.2143","0.0036"
"15.6200","6.2218","0.0036"
"15.6400","6.2292","0.0036"
"15.6600","6.2372","0.0037"
"15.6800","6.2456","0.0036"
"15.7000","6.2541","0.0037"
"15.7200","6.2627","0.0036"
"15.7400","6.2706","0.0036"
"15.7600","6.2780","0.0037"
"15.7800","6.2854","0.0037"
"15.8000","6.2935","0.0037"
"15.8200","6.3018","0.0037"
"15.8400","6.3104","0.0037"
"15.8600","6.3188","0.0037"
"15.8800","6.3265","0.0037"
"15.9000","6.3337","0.0037"
"15.9200","6.3414","0.0037"
"15.9400","6.3497","0.0037"
"15.9600","6.3581","0.0037"
"15.9800","6.3666","0.0037"
"16.0000","6.3741","0.0037"
"16.0200","6.3808","0.0037"
"16.0400","6.3879","0.0037"
"16.0600","6.3960","0.0037"
"16.0800","6.4049","0.0037"
"16.1000","6.4138","0.0037"
"16.1200","6.4222","0.0037"
"16.1400","6.4300","0.0037"
"16.1600","6.4376","0.0037"
"16.1800","6.4458","0.0037"
"16.2000","6.4542","0.0037"
"16.2200","6.4623","0.0037"
"16.2400","6.4705","0.0037"
"16.2600","6.4783","0.0037"
"16.2800","6.4855","0.0037"
"16.3000","6.4929","0.0037"
"16.3200","6.5009","0.0037"
"16.3400","6.5094","0.0037"
"16.3600","6.5182","0.0037"
"16.3800","6.5268","0.0037"
"16.4000","6.5345","0.0037"
