Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.0200","0.0000","0.0000"
"0.0400","0.0004","0.0000"
"0.0600","0.0021","0.0001"
"0.0800","0.0071","0.0000"
"0.1000","0.0143","0.0000"
"0.1200","0.0217","0.0000"
"0.1400","0.0295","0.0000"
"0.1600","0.0382","0.0000"
"0.1800","0.0472","0.0000"
"0.2000","0.0557","0.0000"
"0.2200","0.0628","0.0000"
"0.2400","0.0697","0.0000"
"0.2600","0.0772","0.0000"
"0.2800","0.0858","0.0000"
"0.3000","0.0945","0.0000"
"0.3200","0.1030","0.0000"
"0.3400","0.1109","0.0000"
"0.3600","0.1183","0.0000"
"0.3800","0.1259","0.0000"
"0.4000","0.1342","0.0000"
"0.4200","0.1428","0.0000"
"0.4400","0.1512","0.0000"
"0.4600","0.1595","0.0000"
"0.4800","0.1670","0.0000"
"0.5000","0.1742","0.0000"
"0.5200","0.1818","0.0000"
"0.5400","0.1903","0.0000"
"0.5600","0.1991","0.0000"
"0.5800","0.2080","0.0000"
"0.6000","0.2163","0.0000"
"0.6200","0.2235","0.0000"
"0.6400","0.2304","0.0000"
"0.6600","0.2379","0.0000"
"0.6800","0.2461","0.0000"
"0.7000","0.2546","0.0000"
"0.7200","0.2631","0.0000"
"0.7400","0.2707","0.0000"
"0.7600","0.2780","0.0001"
"0.7800","0.2858","0.0001"
"0.8000","0.2946","0.0001"
"0.8200","0.3033","0.0001"
"0.8400","0.3119","0.0000"
"0.8600","0.3197","0.0001"
"0.8800","0.3269","0.0001"
"0.9000","0.3341","0.0001"
"0.9200","0.3419","0.0001"
"0.9400","0.3500","0.0001"
"0.9600","0.3581","0.0001"
"0.9800","0.3666","0.0001"
"1.0000","0.3747","0.0001"
"1.0200","0.3822","0.0001"
"1.0400","0.3897","0.0001"
"1.0600","0.3978","0.0001"
"1.0800","0.4062","0.0001"
"1.1000","0.4151","0.0001"
"1.1200","0.4236","0.0001"
"1.1400","0.4310","0.0001"
"1.1600","0.4382","0.0002"
"1.1800","0.4461","0.0002"
"1.2000","0.4547","0.0002"
"1.2200","0.4635","0.0002"
"1.2400","0.4721","0.0002"
"1.2600","0.4797","0.0002"
"1.2800","0.4869","0.0002"
"1.3000","0.4947","0.0002"
"1.3200","0.5033","0.0002"
"1.3400","0.5118","0.0002"
"1.3600","0.5200","0.0002"
"1.3800","0.5277","0.0002"
"1.4000","0.5347","0.0002"
"1.4200","0.5420","0.0002"
"1.4400","0.5498","0.0002"
"1.4600","0.5581","0.0002"
"1.4800","0.5665","0.0003"
"1.5000","0.5753","0.0003"
"1.5200","0.5836","0.0003"
"1.5400","0.5913","0.0003"
"1.5600","0.5989","0.0003"
"1.5800","0.6071","0.0003"
"1.6000","0.6153","0.0003"
"1.6200","0.6236","0.0003"
"1.6400","0.6315","0.0003"
"1.6600","0.6387","0.0003"
"1.6800","0.6457","0.0003"
"1.7000","0.6536","0.0003"
"1.7200","0.6621","0.0003"
"1.7400","0.6708","0.0004"
"1.7600","0.6793","0.0004"
"1.7800","0.6869","0.0004"
"1.8000","0.6940","0.0004"
"1.8200","0.7017","0.0004"
"1.8400","0.7103","0.0004"
"1.8600","0.7190","0.0004"
"1.8800","0.7276","0.0004"
"1.9000","0.7355","0.0004"
"1.9200","0.7428","0.0004"
"1.9400","0.7502","0.0004"
"1.9600","0.7583","0.0004"
"1.9800","0.7666","0.0005"
"2.0000","0.7750","0.0005"
"2.0200","0.7836","0.0005"
"2.0400","0.7918","0.0005"
"2.0600","0.7993","0.0005"
"2.0800","0.8068","0.0005"
"2.1000","0.8149","0.0005"
"2.1200","0.8232","0.0005"
"2.1400","0.8319","0.0005"
"2.1600","0.8401","0.0005"
"2.1800","0.8475","0.0005"
"2.2000","0.8544","0.0006"
"2.2200","0.8620","0.0006"
"2.2400","0.8705","0.0006"
"2.2600","0.8792","0.0006"
"2.2800","0.8879","0.0006"
"2.3000","0.8955","0.0006"
"2.3200","0.9026","0.0006"
