Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0000"
"0.0200","0.0000","0.0000"
"0.0400","0.0003","0.0000"
"0.0600","0.0011","0.0000"
"0.0800","0.0027","0.0000"
"0.1000","0.0068","0.0001"
"0.1200","0.0145","0.0001"
"0.1400","0.0238","0.0001"
"0.1600","0.0323","0.0001"
"0.1800","0.0401","0.0001"
"0.2000","0.0479","0.0001"
"0.2200","0.0561","0.0001"
"0.2400","0.0639","0.0001"
"0.2600","0.0717","0.0001"
"0.2800","0.0797","0.0001"
"0.3000","0.0873","0.0002"
"0.3200","0.0945","0.0002"
"0.3400","0.1019","0.0002"
"0.3600","0.1098","0.0002"
"0.3800","0.1180","0.0002"
"0.4000","0.1266","0.0002"
"0.4200","0.1346","0.0002"
"0.4400","0.1417","0.0002"
"0.4600","0.1487","0.0002"
"0.4800","0.1566","0.0003"
"0.5000","0.1656","0.0003"
"0.5200","0.1749","0.0003"
"0.5400","0.1836","0.0003"
"0.5600","0.1908","0.0003"
"0.5800","0.1974","0.0003"
"0.6000","0.2046","0.0003"
"0.6200","0.2129","0.0003"
"0.6400","0.2214","0.0003"
"0.6600","0.2300","0.0003"
"0.6800","0.2381","0.0004"
"0.7000","0.2457","0.0004"
"0.7200","0.2532","0.0004"
"0.7400","0.2614","0.0004"
"0.7600","0.2701","0.0004"
"0.7800","0.2789","0.0004"
"0.8000","0.2876","0.0004"
"0.8200","0.2954","0.0004"
"0.8400","0.3025","0.0005"
"0.8600","0.3098","0.0005"
"0.8800","0.3178","0.0005"
"0.9000","0.3260","0.0005"
"0.9200","0.3346","0.0005"
"0.9400","0.3427","0.0005"
"0.9600","0.3501","0.0005"
"0.9800","0.3573","0.0005"
"1.0000","0.3653","0.0005"
"1.0200","0.3740","0.0005"
"1.0400","0.3828","0.0006"
"1.0600","0.3912","0.0006"
"1.0800","0.3985","0.0006"
"1.1000","0.4053","0.0006"
"1.1200","0.4128","0.0006"
"1.1400","0.4214","0.0006"
"1.1600","0.4301","0.0006"
"1.1800","0.4386","0.0006"
"1.2000","0.4465","0.0006"
"1.2200","0.4539","0.0006"
"1.2400","0.4615","0.0007"
"1.2600","0.4698","0.0007"
"1.2800","0.4782","0.0007"
"1.3000","0.4864","0.0007"
"1.3200","0.4948","0.0007"
"1.3400","0.5025","0.0007"
"1.3600","0.5096","0.0007"
"1.3800","0.5166","0.0007"
"1.4000","0.5244","0.0007"
"1.4200","0.5326","0.0007"
"1.4400","0.5416","0.0007"
"1.4600","0.5506","0.0007"
"1.4800","0.5586","0.0008"
"1.5000","0.5660","0.0008"
"1.5200","0.5740","0.0008"
"1.5400","0.5825","0.0008"
"1.5600","0.5911","0.0008"
"1.5800","0.5994","0.0008"
"1.6000","0.6068","0.0008"
"1.6200","0.6138","0.0008"
"1.6400","0.6215","0.0008"
"1.6600","0.6299","0.0008"
"1.6800","0.6383","0.0008"
"1.7000","0.6465","0.0009"
"1.7200","0.6542","0.0009"
"1.7400","0.6615","0.0009"
"1.7600","0.6691","0.0009"
"1.7800","0.6775","0.0009"
"1.8000","0.6860","0.0009"
"1.8200","0.6942","0.0009"
"1.8400","0.7025","0.0009"
"1.8600","0.7103","0.0009"
"1.8800","0.7177","0.0009"
"1.9000","0.7251","0.0009"
"1.9200","0.7331","0.0009"
"1.9400","0.7414","0.0010"
"1.9600","0.7501","0.0010"
"1.9800","0.7586","0.0010"
"2.0000","0.7663","0.0010"
"2.0200","0.7737","0.0010"
"2.0400","0.7816","0.0010"
"2.0600","0.7899","0.0010"
"2.0800","0.7983","0.0010"
"2.1000","0.8065","0.0010"
"2.1200","0.8138","0.0010"
"2.1400","0.8206","0.0010"
"2.1600","0.8281","0.0011"
"2.1800","0.8367","0.0011"
"2.2000","0.8457","0.0011"
"2.2200","0.8543","0.0011"
"2.2400","0.8623","0.0011"
"2.2600","0.8698","0.0011"
"2.2800","0.8776","0.0011"
"2.3000","0.8859","0.0011"
"2.3200","0.8943","0.0011"
